RootFolder,File,RelativePath,DateTime,Identifier,PuzzleType,LorD,SiteID,GroupSize,Memb_group,agesex,UniqueID,Disease,PuzzleSequence
E15,100_BTCF.IMG_0046.AVI,E15A ,2025-01-01 00:39:22,E15_EVENT1,A,D,E15,1,,U,E15-U1,N,0
E15,100_BTCF.IMG_0060.AVI,E15A ,2025-01-02 20:18:42,E15_EVENT2,A,D,E15,1,slight tail kink,U,E15-U2,N,1
E15,100_BTCF.IMG_0029.AVI,E15N ,2025-01-02 20:18:44,E15_EVENT2,W,D,E15,1,slight tail kink,U,E15-U2,N,2
E15,100_BTCF.IMG_0033.AVI,E15N ,2025-01-03 17:22:34,E15_EVENT3,W,D,E15,1,"very chubby, scar on muzzle",SM,E15-SM1,N,0
E15,100_BTCF.IMG_0070.AVI,E15A ,2025-01-07 04:01:56,E15_EVENT4,A,D,E15,1,blind in one eye,SF,E15-SF1,blind in one eye,0
E15,100_BTCF.IMG_0071.AVI,E15A ,2025-01-07 04:02:32,E15_EVENT4,A,D,E15,1,blind in one eye,SF,E15-SF1,blind in one eye,0
E15,100_BTCF.IMG_0072.AVI,E15A ,2025-01-07 04:02:56,E15_EVENT4,A,D,E15,1,blind in one eye,SF,E15-SF1,blind in one eye,0
E15,100_BTCF.IMG_0110.AVI,E15A ,2025-01-17 07:20:04,E15_EVENT5,A,D,E15,1,"very chubby, scar on muzzle",SM,E15-SM1,N,0
E15,100_BTCF.IMG_0107.AVI,E15N ,2025-01-25 20:49:38,E15_EVENT6,W,D,E15,1,,U,E15-U1,N,0
