RootFolder,File,RelativePath,DateTime,DeleteFlag,Identifier,PuzzleType,LorD,SiteID,GroupSize,Memb_group,agesex,UniqueID,Disease,PuzzleSequence,
SE5,SE5A.IMG_0025.MP4,, 2024-02-04 05:56:30,false,SE5_EVENT1,A,D,SE5,1,,F,SE5-F1,N,1,
SE5,SE5A.IMG_0026.MP4,, 2024-02-04 05:57:20,false,SE5_EVENT1,A,D,SE5,1,,F,SE5-F1,N,1,
SE5,SE5A.IMG_0027.MP4,, 2024-02-04 05:58:06,false,SE5_EVENT1,A,D,SE5,1,,F,SE5-F1,N,1,
SE5,SE5A.IMG_0028.MP4,, 2024-02-04 05:58:40,false,SE5_EVENT1,A,D,SE5,1,,F,SE5-F1,N,1,
SE5,SE5N.IMG_0009.MP4,, 2024-02-04 06:02:18,false,SE5_EVENT1,W,D,SE5,1,,F,SE5-F1,N,2,
SE5,SE5N.IMG_0010.MP4,, 2024-02-04 06:02:40,false,SE5_EVENT1,W,D,SE5,1,,F,SE5-F1,N,2,
SE5,SE5A.IMG_0030.MP4,, 2024-02-04 06:39:38,false,SE5_EVENT2,A,D,SE5,1,,F,SE5-F1,N,0,
SE5,SE5A.IMG_0031.MP4,, 2024-02-04 06:40:52,false,SE5_EVENT2,A,D,SE5,1,,F,SE5-F1,N,0,
SE5,SE5N.IMG_0011.MP4,, 2024-02-05 05:12:50,false,SE5_EVENT3,W,D,SE5,1,,Unk,SE5-U1,N,0,
SE5,SE5N.IMG_0044.MP4,, 2024-02-06 23:36:40,false,SE5_EVENT4,W,D,SE5,1,,SM,SE5-SM1,funny patch of neck fur,0,
SE5,SE5N.IMG_0045.MP4,, 2024-02-06 23:37:02,false,SE5_EVENT4,W,D,SE5,1,,SM,SE5-SM1,funny patch of neck fur,0,
SE5,SE5N.IMG_0046.MP4,, 2024-02-06 23:37:24,false,SE5_EVENT4,W,D,SE5,1,,SM,SE5-SM1,funny patch of neck fur,0,
SE5,SE5N.IMG_0047.MP4,, 2024-02-06 23:37:54,false,SE5_EVENT4,W,D,SE5,1,,SM,SE5-SM1,funny patch of neck fur,0,
SE5,SE5N.IMG_0048.MP4,, 2024-02-07 06:08:10,false,SE5_EVENT5,W,D,SE5,1,,SM,SE5-SM1,funny patch of neck fur,0,
SE5,SE5N.IMG_0055.MP4,, 2024-02-08 07:07:40,false,SE5_EVENT6,W,D,SE5,1,,F,SE5-F1,N,0,
SE5,SE5N.IMG_0074.MP4,, 2024-02-11 15:03:46,false,SE5_EVENT7,W,L,SE5,1,,SM,SE5-SM1,funny patch of neck fur,0,
SE5,SE5N.IMG_0075.MP4,, 2024-02-11 15:04:06,false,SE5_EVENT7,W,L,SE5,1,,SM,SE5-SM1,funny patch of neck fur,0,
SE5,SE5N.IMG_0076.MP4,, 2024-02-11 16:24:34,false,SE5_EVENT8,W,L,SE5,1,,SM,SE5-SM1,funny patch of neck fur,1,
SE5,SE5A.IMG_0050.MP4,, 2024-02-11 16:34:36,false,SE5_EVENT9,A,L,SE5,1,,SM,SE5-SM1,funny patch of neck fur,1,
SE5,SE5N.IMG_0077.MP4,, 2024-02-11 16:35:00,false,SE5_EVENT9,W,L,SE5,1,,SM,SE5-SM1,funny patch of neck fur,2,
SE5,SE5A.IMG_0051.MP4,, 2024-02-12 03:23:34,false,SE5_EVENT10,A,D,SE5,1,,F,SE5-F1,N,0,
SE5,SE5A.IMG_0052.MP4,, 2024-02-12 03:24:14,false,SE5_EVENT10,A,D,SE5,1,,F,SE5-F1,N,0,
SE5,SE5A.IMG_0070.MP4,, 2024-02-14 10:04:26,false,SE5_EVENT11,A,L,SE5,1,,F,SE5-F1,N,0,
SE5,SE5A.IMG_0071.MP4,, 2024-02-15 23:32:02,false,SE5_EVENT12,A,D,SE5,1,,F,SE5-F1,N,0,
SE5,SE5N.second_round.IMG_0010.MP4,, 2024-02-21 22:25:06,false,SE5_EVENT13,W,D,SE5,1,,F,SE5-F1,N,0,
