"","DateTime","Identifier","Identifier2","PuzzleType","YEAR","LorD","SiteID","GroupSize","agesex","UniqueID2","Disease","PuzzleSequence"
"352"," 2024-03-24 11:18:10","SW6_EVENT14","SW6_EVENT14_A_2024","A","2024","L","SW6",2,"F + M","SW6-F1 + SW6-M1_2024","pregnant",1
"353"," 2024-03-24 11:19:32","SW6_EVENT14","SW6_EVENT14_W_2024","W","2024","L","SW6",2,"F + M","SW6-F1 + SW6-M1_2024","pregnant",2
"354"," 2024-03-25 02:44:04","SW6_EVENT15","SW6_EVENT15_W_2024","W","2024","D","SW6",1,"F","SW6-F2_2024","N",0
"355"," 2024-03-27 04:22:32","SW6_EVENT16","SW6_EVENT16_A_2024","A","2024","D","SW6",1,"F","SW6-F2_2024","N",0
"356"," 2024-03-27 21:15:44","SW6_EVENT17","SW6_EVENT17_W_2024","W","2024","D","SW6",1,"F","SW6-F1_2024","pregnant",1
"357"," 2024-03-27 21:15:52","SW6_EVENT17","SW6_EVENT17_A_2024","A","2024","D","SW6",1,"F","SW6-F1_2024","pregnant",2
"358"," 2024-03-28 05:28:14","SW6_EVENT18","SW6_EVENT18_A_2024","A","2024","D","SW6",1,"F","SW6-F2_2024","N",1
"359"," 2024-03-28 05:28:54","SW6_EVENT18","SW6_EVENT18_W_2024","W","2024","D","SW6",1,"F","SW6-F2_2024","N",2
"360"," 2024-03-28 08:43:32","SW6_EVENT19","SW6_EVENT19_A_2024","A","2024","L","SW6",1,"M","SW6-M1_2024","N",1
"361"," 2024-03-28 08:44:06","SW6_EVENT19","SW6_EVENT19_W_2024","W","2024","L","SW6",1,"M","SW6-M1_2024","N",2
"362"," 2024-03-28 14:51:44","SW6_EVENT20","SW6_EVENT20_W_2024","W","2024","L","SW6",1,"M","SW6-M1_2024","N",2
"363"," 2024-03-28 18:32:14","SW6_EVENT21","SW6_EVENT21_A_2024","A","2024","L","SW6",1,"M","SW6-M1_2024","N",0
"364"," 2024-03-29 02:52:50","SW6_EVENT22","SW6_EVENT22_A_2024","A","2024","D","SW6",1,"M","SW6-M1_2024","N",1
"365"," 2024-03-29 02:53:16","SW6_EVENT22","SW6_EVENT22_W_2024","W","2024","D","SW6",1,"M","SW6-M1_2024","N",2
"366"," 2024-03-29 12:29:16","SW6_EVENT23","SW6_EVENT23_W_2024","W","2024","L","SW6",1,"F","SW6-F2_2024","N",0
"367"," 2024-03-30 17:29:48","SW6_EVENT24","SW6_EVENT24_A_2024","A","2024","L","SW6",1,"M","SW6-M1_2024","N",0
"368"," 2024-04-01 00:09:38","SW6_EVENT25","SW6_EVENT25_A_2024","A","2024","D","SW6",1,"F","SW6-F2_2024","N",1
"369"," 2024-04-01 00:10:44","SW6_EVENT25","SW6_EVENT25_W_2024","W","2024","D","SW6",1,"F","SW6-F2_2024","N",2
"370"," 2024-04-01 10:15:36","SW6_EVENT26","SW6_EVENT26_W_2024","W","2024","L","SW6",1,"M","SW6-M1_2024","N",0
"371"," 2024-04-01 18:10:58","SW6_EVENT27","SW6_EVENT27_A_2024","A","2024","L","SW6",1,"M","SW6-M1_2024","N",0
"372"," 2024-04-01 23:59:46","SW6_EVENT28","SW6_EVENT28_A_2024","A","2024","D","SW6",1,"F","SW6-F2_2024","N",1
"373"," 2024-04-02 00:00:18","SW6_EVENT28","SW6_EVENT28_W_2024","W","2024","D","SW6",1,"F","SW6-F2_2024","N",2
"374"," 2024-04-02 07:24:00","SW6_EVENT29","SW6_EVENT29_W_2024","W","2024","L","SW6",1,"F","SW6-F2_2024","N",1
"375"," 2024-04-02 07:24:16","SW6_EVENT29","SW6_EVENT29_A_2024","A","2024","L","SW6",1,"F","SW6-F2_2024","N",2
"376"," 2024-03-13 07:14:11","SW7_EVENT1","SW7_EVENT1_A_2024","A","2024","L","SW7",1,"SF","SW7_SF1_2024","mangey back and tail",0
"377"," 2024-03-13 08:35:30","SW7_EVENT2","SW7_EVENT2_A_2024","A","2024","L","SW7",1,"F","SW7_F1_2024","pregnant",0
"378"," 2024-03-13 18:55:04","SW7_EVENT3","SW7_EVENT3_A_2024","A","2024","L","SW7",1,"SF","SW7_SF1_2024","mangey back and tail",0
"379"," 2024-03-15 12:50:00","SW7_EVENT4","SW7_EVENT4_W_2024","W","2024","L","SW7",1,"M","SW7_M1_2024","N",0
"380"," 2024-03-18 05:55:00","SW7_EVENT5","SW7_EVENT5_A_2024","A","2024","D","SW7",1,"Unk","SW7_U1_2024","N",0
"381"," 2024-03-18 20:21:35","SW7_EVENT6","SW7_EVENT6_W_2024","W","2024","D","SW7",1,"Unk","SW7_U2_2024","N",0
"382"," 2024-03-22 06:51:00","SW7_EVENT7","SW7_EVENT7_W_2024","W","2024","L","SW7",1,"M","SW7_M1_2024","N",0
"383"," 2024-03-23 13:39:34","SW7_EVENT8","SW7_EVENT8_W_2024","W","2024","L","SW7",1,"F","SW7_F1_2024","pregnant",0
"384"," 2024-03-27 06:12:24","SW7_EVENT9","SW7_EVENT9_W_2024","W","2024","L","SW7",1,"SF","SW7_SF1_2024","mangey back and tail",0
"385"," 2024-03-30 18:26:26","SW7_EVENT10","SW7_EVENT10_W_2024","W","2024","L","SW7",1,"SF","SW7_SF1_2024","mangey back and tail",0
"386"," 2024-02-16 19:10:00","E1_EVENT1","E1_EVENT1_W_2024","W","2024","D","E1",1,"Unk","E1_U1_2024","N",0
"387"," 2024-02-21 22:22:08","E1_EVENT2","E1_EVENT2_A_2024","A","2024","D","E1",1,"M","E1_M1_2024","N",1
"388"," 2024-02-21 22:22:30","E1_EVENT2","E1_EVENT2_W_2024","W","2024","D","E1",1,"M","E1_M1_2024","N",2
"389"," 2024-02-23 00:21:22","E1_EVENT3","E1_EVENT3_A_2024","A","2024","D","E1",1,"SF","E1_SF1_2024","slightly scruffy neck",2
"390"," 2024-02-23 00:21:54","E1_EVENT3","E1_EVENT3_W_2024","W","2024","D","E1",1,"SF","E1_SF1_2024","slightly scruffy neck",1
"391"," 2024-02-27 05:01:02","E1_EVENT4","E1_EVENT4_A_2024","A","2024","D","E1",1,"SF","E1_SF2_2024","N",0
"392"," 2024-02-28 07:28:00","E1_EVENT5","E1_EVENT5_A_2024","A","2024","L","E1",2,"M + M","E1_M2 + E1_M3_2024","N",1
"393"," 2024-02-28 07:28:24","E1_EVENT5","E1_EVENT5_W_2024","W","2024","L","E1",2,"M + M","E1_M2 + E1_M3_2024","N",2
"394"," 2024-02-13 16:47:30","E2_EVENT1","E2_EVENT1_A_2024","A","2024","L","E2",1,"Unk","E2-U1_2024","N",0
"395"," 2024-02-20 00:24:32","E2_EVENT2","E2_EVENT2_W_2024","W","2024","D","E2",2,"F + M","E2-F1 + E2-M1_2024","N",0
"396"," 2024-02-25 19:18:44","E2_EVENT3","E2_EVENT3_A_2024","A","2024","D","E2",1,"F","E2-F2_2024","N",1
"397"," 2024-02-25 19:19:24","E2_EVENT3","E2_EVENT3_W_2024","W","2024","D","E2",1,"F","E2-F2_2024","N",2
"398"," 2024-02-28 21:55:36","E2_EVENT4","E2_EVENT4_A_2024","A","2024","D","E2",3,"F + M + U","E2-F2 + E2-M2 + E2-U2_2024","N",1
"399"," 2024-02-28 21:56:14","E2_EVENT4","E2_EVENT4_W_2024","W","2024","D","E2",3,"F + M + U","E2-F2 + E2-M2 + E2-U2_2024","N",2
"400"," 2024-02-13 20:45:26","E3_EVENT1","E3_EVENT1_W_2024","W","2024","D","E3",1,"FALSE","E3-F1_2024","N",0
"401"," 2024-02-14 15:21:24","E5_EVENT1","E5_EVENT1_W_2024","W","2024","L","E5",1,"Unk","E5-U1_2024","N",0
"402"," 2024-02-23 21:50:58","E5_EVENT2","E5_EVENT2_A_2024","A","2024","D","E5",1,"Unk","E5-U2_2024","N",0
"403"," 2024-02-09 01:49:32","E6_EVENT1","E6_EVENT1_A_2024","A","2024","D","E6",1,"SF","E6-SF1_2024","N",0
"404"," 2024-02-09 03:23:48","E6_EVENT2","E6_EVENT2_W_2024","W","2024","D","E6",1,"Unk","E6-U1_2024","N",0
"405"," 2024-02-09 04:29:52","E6_EVENT3","E6_EVENT3_A_2024","A","2024","D","E6",1,"Unk","E6-U1_2024","N",0
"406"," 2024-02-09 05:17:42","E6_EVENT4","E6_EVENT4_W_2024","W","2024","D","E6",1,"Unk","E6-U1_2024","N",0
"407"," 2024-02-09 05:33:26","E6_EVENT5","E6_EVENT5_A_2024","A","2024","D","E6",1,"SF","E6-SF2_2024","slightly scruffy",2
"408"," 2024-02-09 05:33:56","E6_EVENT5","E6_EVENT5_W_2024","W","2024","D","E6",1,"SF","E6-SF2_2024","slightly scruffy",1
"409"," 2024-02-09 06:23:42","E6_EVENT6","E6_EVENT6_W_2024","W","2024","D","E6",1,"SM","E6-SM1_2024","bowed back",1
"410"," 2024-02-09 06:25:06","E6_EVENT6","E6_EVENT6_A_2024","A","2024","D","E6",1,"SM","E6-SM1_2024","bowed back",2
"411"," 2024-02-19 13:21:54","E6_EVENT7","E6_EVENT7_W_2024","W","2024","L","E6",1,"M","E6-M1_2024","N",1
"412"," 2024-02-19 13:22:28","E6_EVENT7","E6_EVENT7_A_2024","A","2024","L","E6",1,"M","E6-M1_2024","N",2
"413"," 2024-02-08 20:40:40","E7_EVENT1","E7_EVENT1_A_2024","A","2024","D","E7",1,"Unk","E7-U1_2024","N",0
"414"," 2024-02-11 20:22:08","E7_EVENT2","E7_EVENT2_A_2024","A","2024","D","E7",1,"F","E7-F1_2024","burrs",1
"415"," 2024-02-11 20:23:04","E7_EVENT2","E7_EVENT2_W_2024","W","2024","D","E7",1,"F","E7-F1_2024","burrs",2
"416"," 2024-02-14 12:42:00","E7_EVENT3","E7_EVENT3_W_2024","W","2024","L","E7",1,"M","E7-M1_2024","N",0
"417"," 2024-02-22 19:19:56","E7_EVENT4","E7_EVENT4_A_2024","A","2024","D","E7",1,"Unk","E7-U1_2024","N",0
"418"," 2024-03-04 05:55:46","E8_EVENT1","E8_EVENT1_A_2024","A","2024","L","E8",1,"SF","E8-SF1_2024","N",0
"419"," 2024-03-07 07:46:08","E8_EVENT2","E8_EVENT2_A_2024","A","2024","L","E8",1,"Unk","E8-U1_2024","N",0
"420"," 2024-03-11 21:56:44","E8_EVENT3","E8_EVENT3_W_2024","W","2024","D","E8",1,"SM","E8-SM1_2024","N",0
"421"," 2024-03-14 05:07:26","E8_EVENT4","E8_EVENT4_A_2024","A","2024","D","E8",1,"SM","E8-SM1_2024","N",0
"422"," 2024-03-14 21:29:04","E8_EVENT5","E8_EVENT5_W_2024","W","2024","D","E8",1,"SM","E8-SM1_2024","N",0
"423"," 2024-03-16 21:34:46","E8_EVENT6","E8_EVENT6_A_2024","A","2024","D","E8",1,"SF","E8-SF1_2024","N",0
"424"," 2024-03-22 01:49:16","E8_EVENT7","E8_EVENT7_A_2024","A","2024","D","E8",3,"F + M + U","E8-F1 + E8-M1 + E8-U2_2024","N",1
"425"," 2024-03-22 01:49:20","E8_EVENT7","E8_EVENT7_W_2024","W","2024","D","E8",3,"F + M + U","E8-F1 + E8-M1 + E8-U2_2024","N",2
"426"," 2024-03-22 21:24:14","E8_EVENT8","E8_EVENT8_A_2024","A","2024","D","E8",1,"SF","E8-SF2_2024","N",0
"427"," 2024-03-26 23:26:54","E8_EVENT9","E8_EVENT9_W_2024","W","2024","D","E8",4,"F + M + M + U","E8-F1 + E8-M1 + E8-M2 +E8-U2_2024","N",1
"428"," 2024-03-26 23:28:26","E8_EVENT9","E8_EVENT9_A_2024","A","2024","D","E8",4,"F + M + M + U","E8-F1 + E8-M1 + E8-M2 +E8-U2_2024","N",2
"429"," 2024-03-30 19:43:48","E8_EVENT10","E8_EVENT10_W_2024","W","2024","D","E8",3,"F + M + M","E8-F1 + E8-M1 + E8-M2_2024","N",1
"430"," 2024-03-30 19:44:26","E8_EVENT10","E8_EVENT10_A_2024","A","2024","D","E8",3,"F + M + M","E8-F1 + E8-M1 + E8-M2_2024","N",2
"431"," 2024-04-01 02:42:02","E8_EVENT11","E8_EVENT11_A_2024","A","2024","D","E8",1,"Unk","E8-U3_2024","N",0
"432"," 2024-03-07 23:48:26","E9_EVENT1","E9_EVENT1_A_2024","A","2024","D","E9",1,"SF","E9_SF1_2024","N",0
"433"," 2024-03-13 23:34:34","E9_EVENT2","E9_EVENT2_W_2024","W","2024","D","E9",1,"SF","E9_SF2_2024","N",0
"434"," 2024-03-16 17:49:12","E9_EVENT3","E9_EVENT3_W_2024","W","2024","L","E9",1,"M","E9-M1_2024","limp",0
"435"," 2024-03-27 21:01:40","E9_EVENT4","E9_EVENT4_A_2024","A","2024","D","E9",1,"SF","E9_SF3_2024","N",0
"436"," 2024-03-30 01:49:26","E9_EVENT5","E9_EVENT5_A_2024","A","2024","D","E9",1,"SF","E9-SF4_2024","mange",0
"437"," 2024-03-31 22:15:38","E9_EVENT6","E9_EVENT6_A_2024","A","2024","D","E9",1,"SF","E9-SF4_2024","mange",0
"438"," 2024-03-01 15:25:06","E10_EVENT1","E10_EVENT1_W_2024","W","2024","L","E10",1,"M","E10-M1_2024","N",0
"439"," 2024-03-03 16:24:08","E10_EVENT2","E10_EVENT2_W_2024","W","2024","L","E10",1,"F","E10-F1_2024","N",0
"440"," 2024-03-22 02:38:46","E10_EVENT3","E10_EVENT3_W_2024","W","2024","D","E10",1,"Unk","E10-U1_2024","N",0
"441"," 2024-03-17 03:45:28","E11_EVENT1","E11_EVENT1_A_2024","A","2024","D","E11",1,"SM","E11-SM1_2024","N",0
"442"," 2024-03-17 07:25:20","E11_EVENT2","E11_EVENT2_A_2024","A","2024","L","E11",1,"Unk","E11-U1_2024","N",0
"443"," 2024-03-19 13:29:46","E11_EVENT3","E11_EVENT3_W_2024","W","2024","L","E11",1,"Unk","E11-U2_2024","N",0
"444"," 2024-03-21 02:58:30","E11_EVENT4","E11_EVENT4_A_2024","A","2024","D","E11",1,"M","E11-M1_2024","N",0
"445"," 2024-03-22 06:27:58","E11_EVENT5","E11_EVENT5_W_2024","W","2024","L","E11",1,"Unk","E11-U3_2024","wispy tail",0
"446"," 2024-03-22 17:52:28","E11_EVENT6","E11_EVENT6_A_2024","A","2024","L","E11",1,"F","E11-F1_2024","wispy tail",0
"447"," 2024-03-22 21:31:28","E11_EVENT7","E11_EVENT7_A_2024","A","2024","D","E11",1,"M","E11-M2_2024","N",0
"448"," 2024-03-22 22:24:32","E11_EVENT8","E11_EVENT8_A_2024","A","2024","D","E11",4,"F + F + M + M","E11-F1 + E11-F2 + E11-M2 + E11_M3_2024","wispy tail, N",0
"449"," 2024-03-23 04:05:58","E11_EVENT9","E11_EVENT9_W_2024","W","2024","D","E11",1,"F","E11-F2_2024","N",0
"450"," 2024-03-23 04:19:30","E11_EVENT10","E11_EVENT10_W_2024","W","2024","D","E11",1,"M","E11-M2_2024","N",0
"451"," 2024-03-26 20:56:36","E11_EVENT11","E11_EVENT11_A_2024","A","2024","D","E11",1,"M","E11-M2_2024","N",1
"452"," 2024-03-26 20:56:38","E11_EVENT11","E11_EVENT11_W_2024","W","2024","D","E11",1,"M","E11-M2_2024","N",2
"453"," 2024-03-29 17:52:26","E11_EVENT12","E11_EVENT12_A_2024","A","2024","L","E11",1,"M","E11-M3_2024","N",0
"454"," 2024-03-30 04:10:26","E11_EVENT13","E11_EVENT13_A_2024","A","2024","D","E11",1,"Unk","E11-U3_2024","wispy tail",0
"455"," 2024-04-01 05:10:40","E11_EVENT14","E11_EVENT14_A_2024","A","2024","D","E11",1,"M","E11-M4_2024","N",0
"456"," 2024-03-14 05:51:28","E12_EVENT1","E12_EVENT1_A_2024","A","2024","D","E12",1,"Unk","E12-U1_2024","N",1
"457"," 2024-03-14 05:52:24","E12_EVENT1","E12_EVENT1_W_2024","W","2024","D","E12",1,"Unk","E12-U1_2024","N",2
"458"," 2024-03-29 09:38:34","E12_EVENT2","E12_EVENT2_A_2024","A","2024","L","E12",1,"Unk","E12-U2_2024","N",0
"459"," 2024-03-13 15:10:22","E13_EVENT1","E13_EVENT1_A_2024","A","2024","L","E13",1,"SM","E13-SM1_2024","N",0
"460"," 2024-03-08 21:26:38","E14_EVENT1","E14_EVENT1_A_2024","A","2024","D","E14",1,"M","E14-M1_2024","N",0
"461"," 2024-03-22 22:30:34","E14_EVENT2","E14_EVENT2_W_2024","W","2024","D","E14",1,"M","E14-M1_2024","N",0
"462","2025-03-18 22:35:05","NE1_EVENT1","NE1_EVENT1_N_2025","N","2025","D","NE1",1,"M","NE1-M1_2025","N",0
"463","2025-03-29 13:51:38","NE1_EVENT2","NE1_EVENT2_N_2025","N","2025","L","NE1",1,"F","NE1-F1_2025","mange",1
"464","2025-02-19 17:00:59","NE2_EVENT1","NE2_EVENT1_N_2025","N","2025","L","NE2",1,"F","NE2-F1_2025","N",0
"465","2025-02-19 22:18:46","NE2_EVENT2","NE2_EVENT2_A_2025","A","2025","D","NE2",1,"U","NE2-U2_2025","N",1
"466","2025-02-19 22:20:05","NE2_EVENT2","NE2_EVENT2_N_2025","N","2025","D","NE2",1,"U","NE2-U2_2025","N",2
"467","2025-02-20 05:22:42","NE2_EVENT3","NE2_EVENT3_N_2025","N","2025","D","NE2",1,"U","NE2-U2_2025","N",0
"468","2025-02-21 05:05:09","NE2_EVENT4","NE2_EVENT4_A_2025","A","2025","D","NE2",1,"U","NE2-U2_2025","N",0
"469","2025-02-22 02:20:31","NE2_EVENT5","NE2_EVENT5_A_2025","A","2025","D","NE2",1,"U","NE2-U2_2025","N",0
"470","2025-02-24 05:12:33","NE2_EVENT6","NE2_EVENT6_A_2025","A","2025","D","NE2",1,"M","NE2-M1_2025","N",0
"471","2025-03-06 19:05:03","NE2_EVENT7","NE2_EVENT7_N_2025","N","2025","D","NE2",1,"F","NE2-F1_2025","N",0
"472","2025-03-06 20:37:45","NE2_EVENT8","NE2_EVENT8_A_2025","A","2025","D","NE2",1,"M","NE2-M2_2025","N",1
"473","2025-03-06 20:38:36","NE2_EVENT8","NE2_EVENT8_N_2025","N","2025","D","NE2",1,"M","NE2-M2_2025","N",2
"474","2025-03-07 23:55:10","NE2_EVENT9","NE2_EVENT9_A_2025","A","2025","D","NE2",1,"SF","NE2-SF1_2025","light mange?",1
"475","2025-03-07 23:55:19","NE2_EVENT9","NE2_EVENT9_N_2025","N","2025","D","NE2",1,"SF","NE2-SF1_2025","light mange?",2
"476","2025-03-08 18:09:18","NE2_EVENT10","NE2_EVENT10_N_2025","N","2025","D","NE2",1,"M","NE2-M1_2025","N",0
"477","2025-03-20 04:53:35","NE2_EVENT11","NE2_EVENT11_N_2025","N","2025","D","NE2",2,"M, F","NE2-M2, NE2-F1_2025","N",1
"478","2025-03-20 04:53:48","NE2_EVENT11","NE2_EVENT11_A_2025","A","2025","D","NE2",2,"M, F","NE2-M2, NE2-F1_2025","N",2
"479","2025-03-23 06:28:50","NE2_EVENT12","NE2_EVENT12_N_2025","N","2025","L","NE2",2,"M, F","NE2-M2, NE2-F1_2025","N",1
"480","2025-03-23 06:29:34","NE2_EVENT12","NE2_EVENT12_A_2025","A","2025","L","NE2",2,"M, F","NE2-M2, NE2-F1_2025","N",2
"481","2025-03-24 04:07:40","NE2_EVENT13","NE2_EVENT13_N_2025","N","2025","D","NE2",1,"M","NE2-M1_2025","N",1
"482","2025-03-24 04:08:12","NE2_EVENT13","NE2_EVENT13_A_2025","A","2025","D","NE2",1,"M","NE2-M1_2025","N",2
"483","2025-03-26 08:30:52","NE2_EVENT14","NE2_EVENT14_A_2025","A","2025","D","NE2",1,"SF","NE2-SF1_2025","light mange?",0
"484","2025-03-30 04:12:26","NE2_EVENT15","NE2_EVENT15_A_2025","A","2025","D","NE2",1,"SF","NE2-SF1_2025","light mange?",0
"485","2025-03-31 10:41:29","NE2_EVENT16","NE2_EVENT16_N_2025","N","2025","L","NE2",1,"F","NE2-F1_2025","N",0
"486","2025-02-20 02:49:16","NE3_EVENT1","NE3_EVENT1_A_2025","A","2025","D","NE3",1,"F","NE3-F1_2025","N",1
"487","2025-02-20 02:50:56","NE3_EVENT1","NE3_EVENT1_N_2025","N","2025","D","NE3",1,"F","NE3-F1_2025","N",2
"488","2025-03-08 16:48:50","NE3_EVENT2","NE3_EVENT2_A_2025","A","2025","L","NE3",1,"SM","NE3-SM1_2025","N",0
"489","2025-03-20 08:06:36","NE3_EVENT3","NE3_EVENT3_A_2025","A","2025","L","NE3",1,"F","NE3-F1_2025","N",1
"490","2025-03-20 08:09:22","NE3_EVENT3","NE3_EVENT3_N_2025","N","2025","L","NE3",1,"F","NE3-F1_2025","N",2
"491","2025-03-23 00:54:34","NE3_EVENT4","NE3_EVENT4_N_2025","N","2025","D","NE3",1,"F","NE3-F1_2025","N",1
"492","2025-03-23 00:54:50","NE3_EVENT4","NE3_EVENT4_A_2025","A","2025","D","NE3",1,"F","NE3-F1_2025","N",2
"493","2025-03-23 01:18:30","NE3_EVENT5","NE3_EVENT5_A_2025","A","2025","D","NE3",1,"F","NE3-F1_2025","N",1
"494","2025-03-23 01:19:02","NE3_EVENT5","NE3_EVENT5_N_2025","N","2025","D","NE3",1,"F","NE3-F1_2025","N",2
"495","2025-03-24 02:50:40","NE3_EVENT6","NE3_EVENT6_A_2025","A","2025","D","NE3",1,"SM","NE3-SM1_2025","N",1
"496","2025-03-24 02:51:38","NE3_EVENT6","NE3_EVENT6_N_2025","N","2025","D","NE3",1,"SM","NE3-SM1_2025","N",2
"497","2025-03-24 04:21:30","NE3_EVENT7","NE3_EVENT7_N_2025","N","2025","D","NE3",1,"NE3-U1","NE3-U1_2025","N",0
"498","2025-04-08 22:25:00","NE3_EVENT8","NE3_EVENT8_A_2025","A","2025","D","NE3",1,"NE3-U1","NE3-U1_2025","N",0
"499","2025-04-08 22:33:02","NE3_EVENT9","NE3_EVENT9_A_2025","A","2025","D","NE3",2,"F, SM","NE3-F1, NE3-SM1_2025","N",1
"500","2025-04-08 22:34:22","NE3_EVENT9","NE3_EVENT9_N_2025","N","2025","D","NE3",2,"F, SM","NE3-F1, NE3-SM1_2025","N",2
"501","2025-02-20 00:00:10","NE4_EVENT1","NE4_EVENT1_A_2025","A","2025","D","NE4",1,"M","NE4-M2_2025","light mange",0
"502","2025-02-20 15:31:08","NE4_EVENT2","NE4_EVENT2_A_2025","A","2025","L","NE4",1,"F","NE4-F1_2025","established mange",0
"503","2025-02-21 12:26:10","NE4_EVENT3","NE4_EVENT3_A_2025","A","2025","L","NE4",1,"M","NE4-M2_2025","light mange",0
"504","2025-02-22 23:52:00","NE4_EVENT4","NE4_EVENT4_N_2025","N","2025","D","NE4",1,"M","NE4-M2_2025","light mange",1
"505","2025-02-22 23:52:34","NE4_EVENT4","NE4_EVENT4_A_2025","A","2025","D","NE4",1,"M","NE4-M2_2025","light mange",2
"506","2025-02-23 23:02:52","NE4_EVENT5","NE4_EVENT5_N_2025","N","2025","D","NE4",3,"F, F, M","NE4-F2, NE4-F3, NE4-M1_2025","light mange, severe mange, N",1
"507","2025-02-23 23:03:08","NE4_EVENT5","NE4_EVENT5_A_2025","A","2025","D","NE4",3,"F, F, M","NE4-F2, NE4-F3, NE4-M1_2025","light mange, severe mange, N",2
"508","2025-02-24 08:21:40","NE4_EVENT6","NE4_EVENT6_A_2025","A","2025","L","NE4",1,"F","NE4-F3_2025","light mange",0
"509","2025-02-25 18:33:50","NE4_EVENT7","NE4_EVENT7_N_2025","N","2025","D","NE4",1,"M","NE4-M2_2025","light mange",0
"510","2025-02-26 14:25:58","NE4_EVENT8","NE4_EVENT8_N_2025","N","2025","L","NE4",1,"F","NE4-F3_2025","light mange",1
"511","2025-02-26 14:26:29","NE4_EVENT8","NE4_EVENT8_A_2025","A","2025","L","NE4",1,"F","NE4-F3_2025","light mange",2
"512","2025-02-28 17:09:00","NE4_EVENT9","NE4_EVENT9_N_2025","N","2025","L","NE4",1,"M","NE4-M2_2025","light mange",1
"513","2025-02-28 17:09:14","NE4_EVENT9","NE4_EVENT9_A_2025","A","2025","L","NE4",1,"M","NE4-M2_2025","light mange",2
"514","2025-03-04 16:10:20","NE4_EVENT10","NE4_EVENT10_N_2025","N","2025","L","NE4",1,"F","NE4-F1_2025","established mange",0
"515","2025-03-07 23:19:26","NE4_EVENT11","NE4_EVENT11_A_2025","A","2025","D","NE4",1,"M","NE4-M2_2025","light mange",0
"516","2025-03-10 09:32:12","NE4_EVENT12","NE4_EVENT12_A_2025","A","2025","L","NE4",2,"F, M","NE4-F3, NE4-M1_2025","light mange",0
"517","2025-03-10 10:07:10","NE4_EVENT13","NE4_EVENT13_N_2025","N","2025","L","NE4",1,"F","NE4-F1_2025","established mange",1
"518","2025-03-10 10:07:20","NE4_EVENT13","NE4_EVENT13_A_2025","A","2025","L","NE4",1,"F","NE4-F1_2025","established mange",2
"519","2025-03-12 20:48:44","NE4_EVENT14","NE4_EVENT14_A_2025","A","2025","D","NE4",1,"U","NE4-U1_2025","N",0
"520","2025-03-16 00:05:34","NE4_EVENT15","NE4_EVENT15_A_2025","A","2025","D","NE4",1,"U","NE4-U1_2025","N",0
"521","2025-03-17 10:03:54","NE4_EVENT16","NE4_EVENT16_N_2025","N","2025","L","NE4",1,"F","NE4-F1_2025","established mange",1
"522","2025-03-17 10:04:28","NE4_EVENT16","NE4_EVENT16_A_2025","A","2025","L","NE4",1,"F","NE4-F1_2025","established mange",2
"523","2025-03-18 11:54:49","NE4_EVENT17","NE4_EVENT17_N_2025","N","2025","L","NE4",1,"F","NE4-F1_2025","established mange",1
"524","2025-03-18 11:55:26","NE4_EVENT17","NE4_EVENT17_A_2025","A","2025","L","NE4",1,"F","NE4-F1_2025","established mange",2
"525","2025-03-20 15:37:20","NE4_EVENT18","NE4_EVENT18_N_2025","N","2025","L","NE4",1,"F","NE4-F1_2025","established mange",0
"526","2025-03-20 17:19:56","NE4_EVENT19","NE4_EVENT19_N_2025","N","2025","L","NE4",1,"F","NE4-F1_2025","established mange",1
"527","2025-03-20 17:20:18","NE4_EVENT19","NE4_EVENT19_A_2025","A","2025","L","NE4",1,"F","NE4-F1_2025","established mange",2
"528","2025-03-20 19:29:09","NE4_EVENT20","NE4_EVENT20_N_2025","N","2025","D","NE4",1,"F","NE4-F1_2025","established mange",1
"529","2025-03-20 19:29:40","NE4_EVENT20","NE4_EVENT20_A_2025","A","2025","D","NE4",1,"F","NE4-F1_2025","established mange",2
"530","2025-03-21 12:35:44","NE4_EVENT21","NE4_EVENT21_N_2025","N","2025","L","NE4",1,"F","NE4-F1_2025","established mange",1
"531","2025-03-21 12:36:06","NE4_EVENT21","NE4_EVENT21_A_2025","A","2025","L","NE4",1,"F","NE4-F1_2025","established mange",2
"532","2025-03-21 13:44:12","NE4_EVENT22","NE4_EVENT22_A_2025","A","2025","L","NE4",1,"M","NE4-M2_2025","light mange",0
"533","2025-03-21 15:01:12","NE4_EVENT23","NE4_EVENT23_N_2025","N","2025","L","NE4",2,"F, M","NE4-F1, NE4-M2_2025","established mange, light mange",1
"534","2025-03-21 15:01:34","NE4_EVENT23","NE4_EVENT23_A_2025","A","2025","L","NE4",2,"F, M","NE4-F1, NE4-M2_2025","established mange, light mange",2
"535","2025-03-23 09:31:14","NE4_EVENT24","NE4_EVENT24_A_2025","A","2025","L","NE4",1,"F","NE4-F3_2025","light mange",0
"536","2025-03-23 19:21:24","NE4_EVENT25","NE4_EVENT25_N_2025","N","2025","D","NE4",1,"F","NE4-F1_2025","established mange",1
"537","2025-03-23 19:21:52","NE4_EVENT25","NE4_EVENT25_A_2025","A","2025","D","NE4",1,"F","NE4-F1_2025","established mange",2
"538","2025-03-24 10:49:24","NE4_EVENT26","NE4_EVENT26_A_2025","A","2025","L","NE4",1,"F","NE4-F3_2025","light mange",0
