RootFolder,File,RelativePath,DateTime,DeleteFlag,Identifier,PuzzleType,LorD,SiteID,GroupSize,Memb_group,agesex,UniqueID,Disease,PuzzleSequence,
E8,E8A.IMG_0004.AVI,, 2024-03-04 05:55:46,false,E8_EVENT1,A,L,E8,1,,SF,E8-SF1,N,0,
E8,E8A.IMG_0010.AVI,, 2024-03-07 07:46:08,false,E8_EVENT2,A,L,E8,1,,Unk,E8-U1,N,0,
E8,E8N.second_round.IMG_0001.AVI,, 2024-03-11 21:56:44,false,E8_EVENT3,W,D,E8,1,,SM,E8-SM1,N,0,
E8,E8A.IMG_0013.AVI,, 2024-03-14 05:07:26,false,E8_EVENT4,A,D,E8,1,,SM,E8-SM1,N,0,
E8,E8N.second_round.IMG_0008.AVI,, 2024-03-14 21:29:04,false,E8_EVENT5,W,D,E8,1,,SM,E8-SM1,N,0,
E8,E8A.IMG_0015.AVI,, 2024-03-16 21:34:46,false,E8_EVENT6,A,D,E8,1,,SF,E8-SF1,N,0,
E8,E8A.IMG_0027.AVI,, 2024-03-22 01:49:16,false,E8_EVENT7,A,D,E8,3,,F + M + U,E8-F1 + E8-M1 + E8-U2,N,1,
E8,E8N.second_round.IMG_0027.AVI,, 2024-03-22 01:49:20,false,E8_EVENT7,W,D,E8,3,,F + M + U,E8-F1 + E8-M1 + E8-U2,N,2,
E8,E8A.IMG_0028.AVI,, 2024-03-22 01:49:38,false,E8_EVENT7,A,D,E8,3,,F + M + U,E8-F1 + E8-M1 + E8-U2,N,1,
E8,E8N.second_round.IMG_0028.AVI,, 2024-03-22 01:49:42,false,E8_EVENT7,W,D,E8,3,,F + M + U,E8-F1 + E8-M1 + E8-U2,N,2,
E8,E8N.second_round.IMG_0029.AVI,, 2024-03-22 01:50:04,false,E8_EVENT7,W,D,E8,3,,F + M + U,E8-F1 + E8-M1 + E8-U2,N,2,
E8,E8N.second_round.IMG_0030.AVI,, 2024-03-22 01:50:28,false,E8_EVENT7,W,D,E8,3,,F + M + U,E8-F1 + E8-M1 + E8-U2,N,2,
E8,E8A.IMG_0029.AVI,, 2024-03-22 21:24:14,false,E8_EVENT8,A,D,E8,1,,SF,E8-SF2,N,0,
E8,E8N.second_round.IMG_0039.AVI,, 2024-03-26 23:26:54,false,E8_EVENT9,W,D,E8,4,,F + M + M + U,E8-F1 + E8-M1 + E8-M2 +E8-U2,N,1,
E8,E8N.second_round.IMG_0040.AVI,, 2024-03-26 23:27:16,false,E8_EVENT9,W,D,E8,4,,F + M + M + U,E8-F1 + E8-M1 + E8-M2 +E8-U2,N,1,
E8,E8N.second_round.IMG_0041.AVI,, 2024-03-26 23:27:46,false,E8_EVENT9,W,D,E8,4,,F + M + M + U,E8-F1 + E8-M1 + E8-M2 +E8-U2,N,1,
E8,E8N.second_round.IMG_0042.AVI,, 2024-03-26 23:28:14,false,E8_EVENT9,W,D,E8,4,,F + M + M + U,E8-F1 + E8-M1 + E8-M2 +E8-U2,N,1,
E8,E8A.IMG_0038.AVI,, 2024-03-26 23:28:26,false,E8_EVENT9,A,D,E8,4,,F + M + M + U,E8-F1 + E8-M1 + E8-M2 +E8-U2,N,2,
E8,E8N.second_round.IMG_0043.AVI,, 2024-03-26 23:28:50,false,E8_EVENT9,W,D,E8,4,,F + M + M + U,E8-F1 + E8-M1 + E8-M2 +E8-U2,N,1,
E8,E8N.second_round.IMG_0044.AVI,, 2024-03-26 23:29:14,false,E8_EVENT9,W,D,E8,4,,F + M + M + U,E8-F1 + E8-M1 + E8-M2 +E8-U2,N,1,
E8,E8N.second_round.IMG_0053.AVI,, 2024-03-30 19:43:48,false,E8_EVENT10,W,D,E8,3,,F + M + M,E8-F1 + E8-M1 + E8-M2,N,1,
E8,E8A.IMG_0048.AVI,, 2024-03-30 19:44:26,false,E8_EVENT10,A,D,E8,3,,F + M + M,E8-F1 + E8-M1 + E8-M2,N,2,
E8,E8N.second_round.IMG_0054.AVI,, 2024-03-30 19:44:52,false,E8_EVENT10,W,D,E8,3,,F + M + M,E8-F1 + E8-M1 + E8-M2,N,1,
E8,E8A.IMG_0050.AVI,, 2024-04-01 02:42:02,false,E8_EVENT11,A,D,E8,1,,Unk,E8-U3,N,0,
