RootFolder,File,RelativePath,DateTime,Identifier,PuzzleType,LorD,SiteID,GroupSize,Memb_group,agesex,UniqueID,Disease,PuzzleSequence
NE5_Hollick,Batch1.IMG_0004.MP4,NE5A ,2025-02-19 20:43:54,NE5_EVENT1,A,D,NE5,1,no tail,SF,NE5-SF1,mange,0
NE5_Hollick,Batch1.IMG_0018.MP4,NE5N ,2025-02-24 07:04:14,NE5_EVENT2,N,L,NE5,1,scruffy butt F,F,NE5-F1,mange,1
NE5_Hollick,Batch1.IMG_0021.MP4,NE5A ,2025-02-24 07:07:08,NE5_EVENT2,A,L,NE5,1,scruffy butt F,F,NE5-F1,mange,2
NE5_Hollick,Batch1.IMG_0022.MP4,NE5A ,2025-02-24 07:07:31,NE5_EVENT2,A,L,NE5,1,scruffy butt F,F,NE5-F1,mange,2
NE5_Hollick,Batch1.IMG_0023.MP4,NE5A ,2025-02-24 07:07:50,NE5_EVENT2,A,L,NE5,1,scruffy butt F,F,NE5-F1,mange,2
NE5_Hollick,Batch1.IMG_0024.MP4,NE5A ,2025-02-24 07:08:26,NE5_EVENT2,A,L,NE5,1,scruffy butt F,F,NE5-F1,mange,2
NE5_Hollick,Batch1.IMG_0025.MP4,NE5A ,2025-02-24 07:08:46,NE5_EVENT2,A,L,NE5,1,scruffy butt F,F,NE5-F1,mange,2
NE5_Hollick,Batch1.IMG_0026.MP4,NE5A ,2025-02-24 07:09:15,NE5_EVENT2,A,L,NE5,1,scruffy butt F,F,NE5-F1,mange,2
NE5_Hollick,Batch1.IMG_0037.MP4,NE5A ,2025-02-27 22:48:56,NE5_EVENT3,A,D,NE5,1,fluffy M,M,NE5-M1,N,0
NE5_Hollick,Batch1.IMG_0120.MP4,NE5N ,2025-02-28 06:37:00,NE5_EVENT4,N,L,NE5,1,scruffy butt F,F,NE5-F1,mange,1
NE5_Hollick,Batch1.IMG_0038.MP4,NE5A ,2025-02-28 06:39:10,NE5_EVENT4,A,L,NE5,1,scruffy butt F,F,NE5-F1,mange,2
NE5_Hollick,Batch1.IMG_0039.MP4,NE5A ,2025-02-28 06:39:33,NE5_EVENT4,A,L,NE5,1,scruffy butt F,F,NE5-F1,mange,2
NE5_Hollick,Batch1.IMG_0040.MP4,NE5A ,2025-02-28 06:39:52,NE5_EVENT4,A,L,NE5,1,scruffy butt F,F,NE5-F1,mange,2
NE5_Hollick,Batch1.IMG_0041.MP4,NE5A ,2025-02-28 06:40:18,NE5_EVENT4,A,L,NE5,1,scruffy butt F,F,NE5-F1,mange,2
NE5_Hollick,Batch1.IMG_0042.MP4,NE5A ,2025-02-28 06:40:40,NE5_EVENT4,A,L,NE5,1,scruffy butt F,F,NE5-F1,mange,2
NE5_Hollick,Batch1.IMG_0043.MP4,NE5A ,2025-02-28 06:41:03,NE5_EVENT4,A,L,NE5,1,scruffy butt F,F,NE5-F1,mange,2
NE5_Hollick,Batch1.IMG_0052.MP4,NE5A ,2025-03-04 02:28:52,NE5_EVENT5,A,D,NE5,1,scruffy butt F,F,NE5-F1,mange,0
NE5_Hollick,Batch1.IMG_0053.MP4,NE5A ,2025-03-04 02:29:14,NE5_EVENT5,A,D,NE5,1,scruffy butt F,F,NE5-F1,mange,0
NE5_Hollick,Batch1.IMG_0085.MP4,NE5A ,2025-03-06 22:39:32,NE5_EVENT6,A,D,NE5,1,fluffy M,M,NE5-M1,N,0
NE5_Hollick,Batch1.IMG_0086.MP4,NE5A ,2025-03-06 23:23:42,NE5_EVENT7,A,D,NE5,1,scruffy butt F,F,NE5-F1,mange,0
NE5_Hollick,Batch1.IMG_0087.MP4,NE5A ,2025-03-06 23:24:04,NE5_EVENT7,A,D,NE5,1,scruffy butt F,F,NE5-F1,mange,0
NE5_Hollick,Batch1.IMG_0213.MP4,NE5N ,2025-03-07 16:11:36,NE5_EVENT8,N,L,NE5,2,"scruffy butt F, fluffy M","F, M","NE5-F1, NE5-M1",mange,1
NE5_Hollick,Batch1.IMG_0091.MP4,NE5A ,2025-03-07 16:14:08,NE5_EVENT8,A,L,NE5,2,"scruffy butt F, fluffy M","F, M","NE5-F1, NE5-M1",mange,2
NE5_Hollick,Batch1.IMG_0092.MP4,NE5A ,2025-03-07 19:41:14,NE5_EVENT9,A,D,NE5,1,scruffy butt F,F,NE5-F1,mange,0
NE5_Hollick,Batch1.IMG_0093.MP4,NE5A ,2025-03-07 19:41:37,NE5_EVENT9,A,D,NE5,1,scruffy butt F,F,NE5-F1,mange,0
NE5_Hollick,Batch1.IMG_0094.MP4,NE5A ,2025-03-07 19:41:56,NE5_EVENT9,A,D,NE5,1,scruffy butt F,F,NE5-F1,mange,0
NE5_Hollick,Batch1.IMG_0095.MP4,NE5A ,2025-03-07 19:42:22,NE5_EVENT9,A,D,NE5,1,scruffy butt F,F,NE5-F1,mange,0
NE5_Hollick,Batch1.IMG_0099.MP4,NE5A ,2025-03-10 05:22:42,NE5_EVENT10,A,D,NE5,2,"fluffy M, scruffy butt F","F, M","NE5-F1, NE5-M1","N, mange",0
NE5_Hollick,Batch1.IMG_0100.MP4,NE5A ,2025-03-11 21:39:30,NE5_EVENT11,A,D,NE5,1,fluffy M,M,NE5-M1,N,0
NE5_Hollick,Batch1.IMG_0225.MP4,NE5N ,2025-03-12 07:10:48,NE5_EVENT12,N,L,NE5,1,scruffy butt F,F,NE5-F1,mange,1
NE5_Hollick,Batch1.IMG_0102.MP4,NE5A ,2025-03-12 13:12:08,NE5_EVENT12,A,L,NE5,1,scruffy butt F,F,NE5-F1,mange,2
NE5_Hollick,Batch1.IMG_0103.MP4,NE5A ,2025-03-12 13:12:28,NE5_EVENT12,A,L,NE5,1,scruffy butt F,F,NE5-F1,mange,2
NE5_Hollick,Batch1.IMG_0104.MP4,NE5A ,2025-03-12 13:13:02,NE5_EVENT12,A,L,NE5,1,scruffy butt F,F,NE5-F1,mange,2
NE5_Hollick,Batch1.IMG_0105.MP4,NE5A ,2025-03-12 13:13:22,NE5_EVENT12,A,L,NE5,1,scruffy butt F,F,NE5-F1,mange,2
NE5_Hollick,Batch1.IMG_0106.MP4,NE5A ,2025-03-12 13:13:44,NE5_EVENT12,A,L,NE5,1,scruffy butt F,F,NE5-F1,mange,2
NE5_Hollick,Batch1.IMG_0108.MP4,NE5A ,2025-03-12 21:10:02,NE5_EVENT13,A,D,NE5,1,scruffy butt F,F,NE5-F1,mange,0
NE5_Hollick,Batch1.IMG_0229.MP4,NE5N ,2025-03-13 18:39:44,NE5_EVENT14,N,L,NE5,2,"wispy tail, scruffy butt F","U, F","NE5-U1, NE5-F1","light mange, mange",1
NE5_Hollick,Batch1.IMG_0109.MP4,NE5A ,2025-03-13 18:40:42,NE5_EVENT14,A,L,NE5,2,"wispy tail, scruffy butt F","U, F","NE5-U1, NE5-F1","light mange, mange",2
NE5_Hollick,Batch1.IMG_0110.MP4,NE5A ,2025-03-13 18:41:16,NE5_EVENT14,A,L,NE5,2,"wispy tail, scruffy butt F","U, F","NE5-U1, NE5-F1","light mange, mange",2
