RootFolder,File,RelativePath,DateTime,Identifier,PuzzleType,LorD,SiteID,GroupSize,Memb_group,agesex,UniqueID,Disease,PuzzleSequence
NW4_Victoria,100_BTCF.IMG_0045.MP4,NW4N ,2025-01-10 05:13:16,NW4_EVENT4,N,D,NW4,1,thinnish tail,SM,NW4-SM1,light mange,0
NW4_Victoria,100_BTCF.IMG_0046.MP4,NW4N ,2025-01-10 05:13:36,NW4_EVENT4,N,D,NW4,1,thinnish tail,SM,NW4-SM1,light mange,0
NW4_Victoria,100_BTCF.IMG_0047.MP4,NW4N ,2025-01-10 05:14:16,NW4_EVENT4,N,D,NW4,1,thinnish tail,SM,NW4-SM1,light mange,0
NW4_Victoria,100_BTCF.IMG_0118.MP4,NW4N ,2025-01-21 03:38:10,NW4_EVENT5,N,D,NW4,1,thinnish tail,SM,NW4-SM1,light mange,0
NW4_Victoria,100_BTCF.IMG_0119.MP4,NW4N ,2025-01-21 06:56:50,NW4_EVENT6,N,D,NW4,1,thinnish tail,SM,NW4-SM1,light mange,0
NW4_Victoria,100_BTCF.IMG_0120.MP4,NW4N ,2025-01-21 06:57:14,NW4_EVENT6,N,D,NW4,1,thinnish tail,SM,NW4-SM1,light mange,0
NW4_Victoria,100_BTCF.IMG_0121.MP4,NW4N ,2025-01-21 06:57:46,NW4_EVENT6,N,D,NW4,1,thinnish tail,SM,NW4-SM1,light mange,0
NW4_Victoria,100_BTCF.IMG_0122.MP4,NW4N ,2025-01-21 06:58:06,NW4_EVENT6,N,D,NW4,1,thinnish tail,SM,NW4-SM1,light mange,0
NW4_Victoria,100_BTCF.IMG_0123.MP4,NW4N ,2025-01-21 06:58:52,NW4_EVENT6,N,D,NW4,1,thinnish tail,SM,NW4-SM1,light mange,0
NW4_Victoria,100_BTCF.IMG_0031.MP4,NW4A ,2025-01-21 06:59:14,NW4_EVENT1,A,D,NW4,1,thinnish tail,SM,NW4-SM1,light mange,0
NW4_Victoria,100_BTCF.IMG_0133.MP4,NW4N ,2025-01-22 03:05:50,NW4_EVENT7,N,D,NW4,1,bushy tail,U,NW4-U1,N,0
NW4_Victoria,100_BTCF.IMG_0171.MP4,NW4N ,2025-01-27 16:45:16,NW4_EVENT8,N,L,NW4,1,partial tail,M,NW4-M1,partial tail,0
NW4_Victoria,100_BTCF.IMG_0172.MP4,NW4N ,2025-01-27 16:45:40,NW4_EVENT8,N,L,NW4,1,partial tail,M,NW4-M1,partial tail,0
NW4_Victoria,100_BTCF.IMG_0071.MP4,NW4A ,2025-01-27 16:45:48,NW4_EVENT2,A,L,NW4,1,partial tail,M,NW4-M1,partial tail,0
NW4_Victoria,100_BTCF.IMG_0204.MP4,NW4N ,2025-02-05 19:37:36,NW4_EVENT9,N,D,NW4,1,bushy tail,U,NW4-U1,N,0
NW4_Victoria,100_BTCF.IMG_0106.MP4,NW4A ,2025-02-05 19:38:54,NW4_EVENT3,A,D,NW4,1,thinnish tail,SM,NW4-SM1,light mange,0
