RootFolder,File,RelativePath,DateTime,DeleteFlag,Identifier,PuzzleType,LorD,SiteID,GroupSize,Memb_group,agesex,UniqueID,Disease,PuzzleSequence,
NW4,NW4N.IMG_0135.MP4,, 2024-03-31 18:04:04,false,NW4_EVENT20,W,L,NW4,1,,M,NW4-M1,"mottled coat, mange",1,
NW4,NW4A.IMG_0264.MP4,, 2024-03-31 18:04:22,false,NW4_EVENT20,W,L,NW4,1,,M,NW4-M1,"mottled coat, mange",1,
NW4,NW4N.IMG_0136.MP4,, 2024-03-31 18:04:46,false,NW4_EVENT20,W,L,NW4,1,,M,NW4-M1,"mottled coat, mange",1,
NW4,NW4A.IMG_0265.MP4,, 2024-03-31 18:04:58,false,NW4_EVENT20,A,L,NW4,1,,M,NW4-M1,"mottled coat, mange",2,
NW4,NW4A.IMG_0266.MP4,, 2024-03-31 18:08:18,false,NW4_EVENT20,W,L,NW4,1,,M,NW4-M1,"mottled coat, mange",1,
NW4,NW4A.IMG_0267.MP4,, 2024-04-01 06:37:42,false,NW4_EVENT21,A,L,NW4,2,,F + M,NW4-F2 + NW4-M1,"mottled coat, mange",1,
NW4,NW4N.IMG_0137.MP4,, 2024-04-01 06:37:50,false,NW4_EVENT21,W,L,NW4,2,,F + M,NW4-F2 + NW4-M1,"mottled coat, mange",2,
NW4,NW4A.IMG_0268.MP4,, 2024-04-01 06:38:06,false,NW4_EVENT21,A,L,NW4,2,,F + M,NW4-F2 + NW4-M1,"mottled coat, mange",1,
NW4,NW4N.IMG_0138.MP4,, 2024-04-01 06:38:12,false,NW4_EVENT21,W,L,NW4,2,,F + M,NW4-F2 + NW4-M1,"mottled coat, mange",2,
NW4,NW4N.IMG_0139.MP4,, 2024-04-01 06:38:34,false,NW4_EVENT21,W,L,NW4,2,,F + M,NW4-F2 + NW4-M1,"mottled coat, mange",2,
NW4,NW4A.IMG_0269.MP4,, 2024-04-01 06:38:38,false,NW4_EVENT21,A,L,NW4,2,,F + M,NW4-F2 + NW4-M1,"mottled coat, mange",1,
NW4,NW4N.IMG_0140.MP4,, 2024-04-01 06:39:00,false,NW4_EVENT21,W,L,NW4,2,,F + M,NW4-F2 + NW4-M1,"mottled coat, mange",2,
NW4,NW4N.IMG_0141.MP4,, 2024-04-01 06:39:22,false,NW4_EVENT21,W,L,NW4,2,,F + M,NW4-F2 + NW4-M1,"mottled coat, mange",2,
NW4,NW4A.IMG_0270.MP4,, 2024-04-01 06:40:02,false,NW4_EVENT21,A,L,NW4,2,,F + M,NW4-F2 + NW4-M1,"mottled coat, mange",1,
NW4,NW4A.IMG_0272.MP4,, 2024-04-01 11:24:56,false,NW4_EVENT22,A,L,NW4,1,,F,NW4-F1,"mange, small, thin shoulders",0,
