RootFolder,File,RelativePath,DateTime,Identifier,PuzzleType,LorD,SiteID,GroupSize,Memb_group,agesex,UniqueID,Disease,PuzzleSequence
SW4_Aspen,Batch1.100_BTCF.IMG_0004.MP4,SW4N ,2025-01-02 19:19:36,SW4_EVENT1,N,D,SW4,1,imperfect tail,F,SW4-F1,N,0
SW4_Aspen,Batch1.100_BTCF.IMG_0005.MP4,SW4N ,2025-01-02 19:20:12,SW4_EVENT1,N,D,SW4,1,imperfect tail,F,SW4-F1,N,0
SW4_Aspen,Batch1.100_BTCF.IMG_0006.MP4,SW4N ,2025-01-02 19:20:32,SW4_EVENT1,N,D,SW4,1,imperfect tail,F,SW4-F1,N,0
SW4_Aspen,Batch1.100_BTCF.IMG_0008.MP4,SW4N ,2025-01-02 19:21:18,SW4_EVENT1,N,D,SW4,1,imperfect tail,F,SW4-F1,N,0
SW4_Aspen,Batch1.100_BTCF.IMG_0026.MP4,SW4N ,2025-01-02 19:22:10,SW4_EVENT1,N,D,SW4,1,imperfect tail,F,SW4-F1,N,0
SW4_Aspen,Batch1.100_BTCF.IMG_0027.MP4,SW4N ,2025-01-02 19:22:12,SW4_EVENT1,N,D,SW4,1,imperfect tail,F,SW4-F1,N,0
SW4_Aspen,Batch1.100_BTCF.IMG_0028.MP4,SW4N ,2025-01-02 19:22:19,SW4_EVENT1,N,D,SW4,1,imperfect tail,F,SW4-F1,N,0
SW4_Aspen,Batch1.100_BTCF.IMG_0033.MP4,SW4N ,2025-01-02 19:22:34,SW4_EVENT1,N,D,SW4,1,imperfect tail,F,SW4-F1,N,0
SW4_Aspen,Batch1.100_BTCF.IMG_0034.MP4,SW4N ,2025-01-02 19:22:38,SW4_EVENT1,N,D,SW4,1,imperfect tail,F,SW4-F1,N,0
SW4_Aspen,Batch1.100_BTCF.IMG_0035.MP4,SW4N ,2025-01-02 19:22:44,SW4_EVENT1,N,D,SW4,1,imperfect tail,F,SW4-F1,N,0
SW4_Aspen,Batch1.100_BTCF.IMG_0054.MP4,SW4N ,2025-01-02 19:24:14,SW4_EVENT1,N,D,SW4,1,imperfect tail,F,SW4-F1,N,0
SW4_Aspen,Batch1.100_BTCF.IMG_0072.MP4,SW4N ,2025-01-02 19:25:48,SW4_EVENT1,N,D,SW4,1,imperfect tail,F,SW4-F1,N,0
SW4_Aspen,Batch1.100_BTCF.IMG_0075.MP4,SW4N ,2025-01-02 19:26:16,SW4_EVENT1,N,D,SW4,1,imperfect tail,F,SW4-F1,N,0
SW4_Aspen,Batch1.100_BTCF.IMG_0115.MP4,SW4N ,2025-01-02 23:37:32,SW4_EVENT2,N,D,SW4,1,imperfect tail,F,SW4-F1,N,0
SW4_Aspen,Batch1.100_BTCF.IMG_0118.MP4,SW4N ,2025-01-03 14:49:28,SW4_EVENT3,N,L,SW4,1,perfect,M,SW4-M1,N,0
SW4_Aspen,Batch1.100_BTCF.IMG_0119.MP4,SW4N ,2025-01-03 14:49:48,SW4_EVENT3,N,L,SW4,1,perfect,M,SW4-M1,N,0
SW4_Aspen,Batch1.100_BTCF.IMG_0120.MP4,SW4N ,2025-01-03 14:50:22,SW4_EVENT3,N,L,SW4,1,perfect,M,SW4-M1,N,0
SW4_Aspen,Batch1.100_BTCF.IMG_0121.MP4,SW4N ,2025-01-03 14:50:44,SW4_EVENT3,N,L,SW4,1,perfect,M,SW4-M1,N,0
SW4_Aspen,Batch1.100_BTCF.IMG_0122.MP4,SW4N ,2025-01-03 14:51:04,SW4_EVENT3,N,L,SW4,1,perfect,M,SW4-M1,N,0
SW4_Aspen,Batch1.100_BTCF.IMG_0123.MP4,SW4N ,2025-01-03 14:51:26,SW4_EVENT3,N,L,SW4,1,perfect,M,SW4-M1,N,0
SW4_Aspen,Batch1.100_BTCF.IMG_0124.MP4,SW4N ,2025-01-03 14:51:46,SW4_EVENT3,N,L,SW4,1,perfect,M,SW4-M1,N,0
SW4_Aspen,Batch1.100_BTCF.IMG_0125.MP4,SW4N ,2025-01-03 14:52:08,SW4_EVENT3,N,L,SW4,1,perfect,M,SW4-M1,N,0
SW4_Aspen,Batch1.100_BTCF.IMG_0126.MP4,SW4N ,2025-01-03 14:52:30,SW4_EVENT3,N,L,SW4,1,perfect,M,SW4-M1,N,0
SW4_Aspen,Batch1.100_BTCF.IMG_0127.MP4,SW4N ,2025-01-03 14:52:50,SW4_EVENT3,N,L,SW4,1,perfect,M,SW4-M1,N,0
SW4_Aspen,Batch1.100_BTCF.IMG_0128.MP4,SW4N ,2025-01-03 14:53:10,SW4_EVENT3,N,L,SW4,1,perfect,M,SW4-M1,N,0
SW4_Aspen,Batch1.100_BTCF.IMG_0129.MP4,SW4N ,2025-01-03 14:53:32,SW4_EVENT3,N,L,SW4,1,perfect,M,SW4-M1,N,0
SW4_Aspen,Batch1.100_BTCF.IMG_0130.MP4,SW4N ,2025-01-03 14:53:54,SW4_EVENT3,N,L,SW4,1,perfect,M,SW4-M1,N,0
SW4_Aspen,Batch1.100_BTCF.IMG_0133.MP4,SW4N ,2025-01-03 14:54:58,SW4_EVENT3,N,L,SW4,1,perfect,M,SW4-M1,N,0
SW4_Aspen,Batch1.100_BTCF.IMG_0141.MP4,SW4N ,2025-01-04 15:56:52,SW4_EVENT4,N,L,SW4,1,perfect,M,SW4-M1,N,0
SW4_Aspen,Batch1.100_BTCF.IMG_0206.MP4,SW4N ,2025-01-05 12:27:54,SW4_EVENT5,N,L,SW4,3,"perfect male, pale perfect female, imperfect tail","F, F, M","SW4-F1, SW4-F2, SW4-M1",N,0
SW4_Aspen,Batch1.100_BTCF.IMG_0223.MP4,SW4N ,2025-01-12 01:02:04,SW4_EVENT6,N,D,SW4,1,perfect,M,SW4-M1,N,1
SW4_Aspen,100_BTCF.IMG_0011.MP4,SW4A ,2025-01-12 01:02:58,SW4_EVENT6,A,D,SW4,1,perfect,M,SW4-M1,N,2
SW4_Aspen,Batch1.100_BTCF.IMG_0249.MP4,SW4N ,2025-01-12 07:35:38,SW4_EVENT7,N,D,SW4,1,perfect,M,SW4-M1,N,1
SW4_Aspen,100_BTCF.IMG_0012.MP4,SW4A ,2025-01-12 07:36:04,SW4_EVENT7,A,D,SW4,1,perfect,M,SW4-M1,N,2
SW4_Aspen,100_BTCF.IMG_0013.MP4,SW4A ,2025-01-12 09:49:30,SW4_EVENT8,A,L,SW4,2,"perfect, imperfect tail","F, M","SW4-F2, SW4-M1",N,0
SW4_Aspen,100_BTCF.IMG_0015.MP4,SW4A ,2025-01-12 22:14:08,SW4_EVENT9,A,D,SW4,1,imperfect tail,F,SW4-F1,N,0
SW4_Aspen,Batch1.100_BTCF.IMG_0255.MP4,SW4N ,2025-01-14 09:53:13,SW4_EVENT10,N,L,SW4,2,"perfect male, pale perfect female","F, M","SW4-F2, SW4-M1",N,1
SW4_Aspen,100_BTCF.IMG_0018.MP4,SW4A ,2025-01-14 09:53:50,SW4_EVENT10,A,L,SW4,2,"perfect male, pale perfect female","F, M","SW4-F2, SW4-M1",N,2
SW4_Aspen,Batch1.100_BTCF.IMG_0256.MP4,SW4N ,2025-01-14 14:18:00,SW4_EVENT11,N,L,SW4,1,perfect male,M,SW4-M1,N,1
