RootFolder,File,RelativePath,DateTime,Identifier,PuzzleType,LorD,SiteID,GroupSize,Memb_group,agesex,UniqueID,Disease,PuzzleSequence
E6_MudLake,100_BTCF.IMG_0023.AVI,A ,2025-03-09 22:42:06,E6_EVENT1,A,D,E6,1,1,SM,E6-SM1,N,0
E6_MudLake,100_BTCF.IMG_0024.AVI,A ,2025-03-09 22:43:12,E6_EVENT1,A,D,E6,1,1,SM,E6-SM1,N,0
E6_MudLake,100_BTCF.IMG_0025.AVI,A ,2025-03-09 22:43:48,E6_EVENT1,A,D,E6,1,1,SM,E6-SM1,N,0
E6_MudLake,100_BTCF.IMG_0026.AVI,A ,2025-03-09 22:44:32,E6_EVENT1,A,D,E6,1,1,SM,E6-SM1,N,0
E6_MudLake,100_BTCF.IMG_0038.AVI,A ,2025-03-20 07:43:40,E6_EVENT2,A,L,E6,2,,"F, M","E6-F1, E6-M1",N,1
E6_MudLake,100_BTCF.IMG_0032.AVI,N ,2025-03-20 07:43:50,E6_EVENT2,N,L,E6,2,,"F, M","E6-F1, E6-M1",N,2
E6_MudLake,100_BTCF.IMG_0042.AVI,A ,2025-03-23 07:00:40,E6_EVENT3,A,L,E6,3,,"F, M, SM","E6-F1, E6-M1, E6-SM1",N,1
E6_MudLake,100_BTCF.IMG_0043.AVI,A ,2025-03-23 07:01:10,E6_EVENT3,A,L,E6,3,,"F, M, SM","E6-F1, E6-M1, E6-SM1",N,1
E6_MudLake,100_BTCF.IMG_0035.AVI,N ,2025-03-23 07:01:46,E6_EVENT3,N,L,E6,3,,"F, M, SM","E6-F1, E6-M1, E6-SM1",N,2
E6_MudLake,100_BTCF.IMG_0061.AVI,A ,2025-04-07 20:03:02,E6_EVENT4,A,D,E6,1,,SM,E6-SM1,N,0
E6_MudLake,100_BTCF.IMG_0051.AVI,N ,2025-04-08 17:31:10,E6_EVENT5,N,L,E6,1,,U,E6-U1,N,0
