RootFolder,File,RelativePath,DateTime,DeleteFlag,Identifier,PuzzleType,LorD,SiteID,GroupSize,Memb_group,agesex,UniqueID,Disease,PuzzleSequence,
SW4,SW4N.IMG_0014.MP4,, 2024-03-09 14:09:52,false,SW4_EVENT1,W,L,SW4,1,,F,SW4-U4,N,0,
SW4,SW4N.IMG_0015.MP4,, 2024-03-09 14:10:14,false,SW4_EVENT1,W,L,SW4,1,,F,SW4-U4,N,0,
SW4,SW4N.IMG_0016.MP4,, 2024-03-09 14:15:28,false,SW4_EVENT1,W,L,SW4,1,,F,SW4-U4,N,0,
SW4,SW4N.IMG_0017.MP4,, 2024-03-09 14:15:54,false,SW4_EVENT1,W,L,SW4,1,,F,SW4-U4,N,0,
SW4,SW4N.IMG_0018.MP4,, 2024-03-09 23:09:58,false,SW4_EVENT2,W,D,SW4,2,,F + M,SW4-F1 + SW4-M1,N,0,
SW4,SW4N.IMG_0019.MP4,, 2024-03-09 23:16:08,false,SW4_EVENT2,W,D,SW4,2,,F + M,SW4-F1 + SW4-M1,N,0,
SW4,SW4N.IMG_0022.MP4,, 2024-03-10 07:54:08,false,SW4_EVENT3,W,L,SW4,2,,F + M,SW4-F1 + SW4-M1,N,0,
SW4,SW4N.IMG_0023.MP4,, 2024-03-10 07:54:28,false,SW4_EVENT3,W,L,SW4,2,,F + M,SW4-F1 + SW4-M1,N,0,
SW4,SW4N.IMG_0024.MP4,, 2024-03-10 07:54:48,false,SW4_EVENT3,W,L,SW4,2,,F + M,SW4-F1 + SW4-M1,N,0,
SW4,SW4N.IMG_0025.MP4,, 2024-03-10 07:55:10,false,SW4_EVENT3,W,L,SW4,2,,F + M,SW4-F1 + SW4-M1,N,0,
SW4,SW4A.IMG_0007.MP4,, 2024-03-10 21:25:31,false,SW4_EVENT4,A,D,SW4,1,,Unk,SW4-U1,N,1,
SW4,SW4N.IMG_0029.MP4,, 2024-03-10 21:25:38,false,SW4_EVENT4,W,D,SW4,1,,Unk,SW4-U1,N,2,
SW4,SW4N.IMG_0031.MP4,, 2024-03-11 08:37:00,false,SW4_EVENT5,W,L,SW4,1,,SM,SW4-SM1,muzzle scar + slight butt scruff,0,
SW4,SW4N.IMG_0042.MP4,, 2024-03-11 21:28:28,false,SW4_EVENT6,W,D,SW4,1,,SM,SW4-SM1,muzzle scar + slight butt scruff,0,
SW4,SW4N.IMG_0043.MP4,, 2024-03-11 23:49:08,false,SW4_EVENT7,W,D,SW4,1,,SM,SW4-SM1,muzzle scar + slight butt scruff,0,
SW4,SW4N.IMG_0055.MP4,, 2024-03-12 20:42:16,false,SW4_EVENT8,W,D,SW4,1,,SM,SW4-SM1,slight butt scruff,0,
SW4,SW4N.IMG_0062.MP4,, 2024-03-14 06:06:34,false,SW4_EVENT9,W,D,SW4,2,,F + M,SW4-F1 + SW4-M1,N,0,
SW4,SW4N.IMG_0063.MP4,, 2024-03-14 06:06:56,false,SW4_EVENT9,W,D,SW4,2,,F + M,SW4-F1 + SW4-M1,N,0,
SW4,SW4N.IMG_0099.MP4,, 2024-03-14 20:22:50,false,SW4_EVENT10,W,D,SW4,1,,F,SW4-F2,N,0,
SW4,SW4N.IMG_0100.MP4,, 2024-03-14 20:23:18,false,SW4_EVENT10,W,D,SW4,1,,F,SW4-F2,N,0,
SW4,SW4N.IMG_0101.MP4,, 2024-03-14 23:13:26,false,SW4_EVENT11,W,D,SW4,1,,F,SW4-F2,N,0,
SW4,SW4N.IMG_0107.MP4,, 2024-03-16 19:30:52,false,SW4_EVENT12,W,D,SW4,2,,F + M,SW4-F1 + SW4-M1,N,1,
SW4,SW4A.IMG_0028.MP4,, 2024-03-16 19:30:56,false,SW4_EVENT12,A,D,SW4,2,,F + M,SW4-F1 + SW4-M1,N,2,
SW4,SW4N.IMG_0108.MP4,, 2024-03-16 19:31:16,false,SW4_EVENT12,W,D,SW4,2,,F + M,SW4-F1 + SW4-M1,N,1,
SW4,SW4N.IMG_0109.MP4,, 2024-03-16 22:24:28,false,SW4_EVENT13,W,D,SW4,2,,F + M,SW4-F1 + SW4-M1,N,0,
SW4,SW4N.IMG_0110.MP4,, 2024-03-16 22:24:48,false,SW4_EVENT13,W,D,SW4,2,,F + M,SW4-F1 + SW4-M1,N,0,
SW4,SW4N.IMG_0163.MP4,, 2024-03-18 22:46:24,false,SW4_EVENT14,W,D,SW4,2,,F + M,SW4-F1 + SW4-M1,N,0,
SW4,SW4N.IMG_0164.MP4,, 2024-03-18 22:46:46,false,SW4_EVENT14,W,D,SW4,2,,F + M,SW4-F1 + SW4-M1,N,0,
SW4,SW4N.IMG_0165.MP4,, 2024-03-19 00:50:38,false,SW4_EVENT15,W,D,SW4,1,,F,SW4-F2,N,0,
SW4,SW4N.IMG_0166.MP4,, 2024-03-19 00:51:00,false,SW4_EVENT15,W,D,SW4,1,,F,SW4-F2,N,0,
SW4,SW4N.IMG_0167.MP4,, 2024-03-19 00:51:32,false,SW4_EVENT15,W,D,SW4,1,,F,SW4-F2,N,0,
