RootFolder,File,RelativePath,DateTime,Identifier,PuzzleType,LorD,SiteID,GroupSize,Memb_group,agesex,UniqueID,Disease,PuzzleSequence
SE7_StarBlanket,Batch1.IMG_0006.MP4,SE7A ,2025-02-21 05:27:57,SE7_EVENT1,A,D,SE7,2,"healthy F, healthy M","F, M","SE7-F1, SE7-M1",N,1
SE7_StarBlanket,Batch1.IMG_0007.MP4,SE7A ,2025-02-21 05:37:22,SE7_EVENT1,A,D,SE7,2,"healthy F, healthy M","F, M","SE7-F1, SE7-M1",N,1
SE7_StarBlanket,Batch1.IMG_0008.MP4,SE7A ,2025-02-21 05:39:55,SE7_EVENT1,A,D,SE7,2,"healthy F, healthy M","F, M","SE7-F1, SE7-M1",N,1
SE7_StarBlanket,Batch1.IMG_0009.MP4,SE7A ,2025-02-21 05:40:16,SE7_EVENT1,A,D,SE7,2,"healthy F, healthy M","F, M","SE7-F1, SE7-M1",N,1
SE7_StarBlanket,100_BTCF.IMG_0007.MP4,SE7N ,2025-02-21 05:41:30,SE7_EVENT1,N,D,SE7,2,"healthy F, healthy M","F, M","SE7-F1, SE7-M1",N,2
SE7_StarBlanket,100_BTCF.IMG_0008.MP4,SE7N ,2025-02-21 05:44:44,SE7_EVENT1,N,D,SE7,2,"healthy F, healthy M","F, M","SE7-F1, SE7-M1",N,2
SE7_StarBlanket,Batch1.IMG_0010.MP4,SE7A ,2025-02-21 05:45:51,SE7_EVENT1,A,D,SE7,2,"healthy F, healthy M","F, M","SE7-F1, SE7-M1",N,1
SE7_StarBlanket,100_BTCF.IMG_0009.MP4,SE7N ,2025-02-21 06:18:54,SE7_EVENT2,N,D,SE7,1,healthy F,F,SE7-F1,N,0
SE7_StarBlanket,100_BTCF.IMG_0011.MP4,SE7N ,2025-02-21 14:15:14,SE7_EVENT3,N,L,SE7,1,healthy F,F,SE7-F1,N,0
SE7_StarBlanket,Batch1.IMG_0042.MP4,SE7A ,2025-02-26 03:59:45,SE7_EVENT4,A,D,SE7,1,healthy F,F,SE7-F1,N,0
SE7_StarBlanket,100_BTCF.IMG_0035.MP4,SE7N ,2025-02-26 09:51:30,SE7_EVENT5,N,L,SE7,1,healthy F,F,SE7-F1,N,0
SE7_StarBlanket,100_BTCF.IMG_0036.MP4,SE7N ,2025-02-26 10:31:56,SE7_EVENT6,N,L,SE7,1,healthy F,F,SE7-F1,N,0
SE7_StarBlanket,Batch1.IMG_0059.MP4,SE7A ,2025-02-28 03:10:42,SE7_EVENT7,A,D,SE7,1,healthy F,F,SE7-F1,N,0
SE7_StarBlanket,Batch1.IMG_0060.MP4,SE7A ,2025-02-28 06:42:11,SE7_EVENT8,A,L,SE7,2,"healthy F, healthy M","F, M","SE7-F1, SE7-M1",N,1
SE7_StarBlanket,100_BTCF.IMG_0053.MP4,SE7N ,2025-02-28 06:42:26,SE7_EVENT8,N,L,SE7,2,"healthy F, healthy M","F, M","SE7-F1, SE7-M1",N,2
