RootFolder,File,RelativePath,DateTime,DeleteFlag,Identifier,PuzzleType,LorD,SiteID,GroupSize,Memb_group,agesex,UniqueID,Disease,PuzzleSequence,
E9,E9A.IMG_0015.AVI,, 2024-03-07 23:48:26,false,E9_EVENT1,A,D,E9,1,,SF,E9_SF1,N,0,
E9,E9N.IMG_0016.AVI,, 2024-03-13 23:34:34,false,E9_EVENT2,W,D,E9,1,,SF,E9_SF2,N,0,
E9,E9N.IMG_0018.AVI,, 2024-03-16 17:49:12,false,E9_EVENT3,W,L,E9,1,,M,E9-M1,limp,0,
E9,E9A.IMG_0055.AVI,, 2024-03-27 21:01:40,false,E9_EVENT4,A,D,E9,1,,SF,E9_SF3,N,0,
E9,E9A.IMG_0056.AVI,, 2024-03-27 21:02:04,false,E9_EVENT4,A,D,E9,1,,SF,E9_SF3,N,0,
E9,E9A.IMG_0066.AVI,, 2024-03-30 01:49:26,false,E9_EVENT5,A,D,E9,1,,SF,E9-SF4,mange,0,
E9,E9A.IMG_0069.AVI,, 2024-03-31 22:15:38,false,E9_EVENT6,A,D,E9,1,,SF,E9-SF4,mange,0,
E9,E9A.IMG_0070.AVI,, 2024-03-31 22:15:58,false,E9_EVENT6,A,D,E9,1,,SF,E9-SF4,mange,0,
E9,E9A.IMG_0071.AVI,, 2024-03-31 22:16:28,false,E9_EVENT6,A,D,E9,1,,SF,E9-SF4,mange,0,
E9,E9A.IMG_0072.AVI,, 2024-03-31 22:16:50,false,E9_EVENT6,A,D,E9,1,,SF,E9-SF4,mange,0,
E9,E9A.IMG_0073.AVI,, 2024-03-31 22:17:14,false,E9_EVENT6,A,D,E9,1,,SF,E9-SF4,mange,0,
E9,E9A.IMG_0074.AVI,, 2024-03-31 22:17:38,false,E9_EVENT6,A,D,E9,1,,SF,E9-SF4,mange,0,
