RootFolder,File,RelativePath,DateTime,Identifier,PuzzleType,LorD,SiteID,GroupSize,Memb_group,agesex,UniqueID,Disease,PuzzleSequence
SE5_Plyplow,100_BTCF.IMG_0036.MP4,SE5N ,2025-02-25 23:01:42,SE5_EVENT1,N,D,SE5,1,,U,SE5-U1,N,0
SE5_Plyplow,100_BTCF.IMG_0064.MP4,SE5N ,2025-03-01 06:52:52,SE5_EVENT2,N,L,SE5,1,tall,SM,SE5-SM1,N,0
SE5_Plyplow,100_BTCF.IMG_0065.MP4,SE5N ,2025-03-01 06:53:16,SE5_EVENT2,N,L,SE5,1,tall,SM,SE5-SM1,N,0
SE5_Plyplow,100_BTCF.IMG_0081.MP4,SE5N ,2025-03-06 01:14:58,SE5_EVENT3,N,D,SE5,1,,U,SE5-U1,N,0
SE5_Plyplow,Batch1.IMG_0116.MP4,SE5A ,2025-03-09 06:59:18,SE5_EVENT4,A,L,SE5,3,"chunky M, chunky F, rough youngster","F, M, U","SE5-F1, SE5-M1, SE5-U2",rough coat,2
SE5_Plyplow,100_BTCF.IMG_0093.MP4,SE5N ,2025-03-09 06:59:24,SE5_EVENT4,N,L,SE5,3,"chunky M, chunky F, rough youngster","F, M, U","SE5-F1, SE5-M1, SE5-U2",rough coat,1
SE5_Plyplow,Batch1.IMG_0117.MP4,SE5A ,2025-03-09 07:00:00,SE5_EVENT4,A,L,SE5,3,"chunky M, chunky F, rough youngster","F, M, U","SE5-F1, SE5-M1, SE5-U2",rough coat,2
SE5_Plyplow,Batch1.IMG_0118.MP4,SE5A ,2025-03-09 07:00:44,SE5_EVENT4,A,L,SE5,3,"chunky M, chunky F, rough youngster","F, M, U","SE5-F1, SE5-M1, SE5-U2",rough coat,2
SE5_Plyplow,Batch1.IMG_0119.MP4,SE5A ,2025-03-09 07:01:04,SE5_EVENT4,A,L,SE5,3,"chunky M, chunky F, rough youngster","F, M, U","SE5-F1, SE5-M1, SE5-U2",rough coat,2
SE5_Plyplow,Batch1.IMG_0120.MP4,SE5A ,2025-03-09 07:01:26,SE5_EVENT4,A,L,SE5,3,"chunky M, chunky F, rough youngster","F, M, U","SE5-F1, SE5-M1, SE5-U2",rough coat,2
SE5_Plyplow,Batch1.IMG_0121.MP4,SE5A ,2025-03-09 07:01:48,SE5_EVENT4,A,L,SE5,3,"chunky M, chunky F, rough youngster","F, M, U","SE5-F1, SE5-M1, SE5-U2",rough coat,2
SE5_Plyplow,Batch1.IMG_0122.MP4,SE5A ,2025-03-09 07:02:16,SE5_EVENT4,A,L,SE5,3,"chunky M, chunky F, rough youngster","F, M, U","SE5-F1, SE5-M1, SE5-U2",rough coat,2
SE5_Plyplow,Batch1.IMG_0123.MP4,SE5A ,2025-03-09 07:02:36,SE5_EVENT4,A,L,SE5,3,"chunky M, chunky F, rough youngster","F, M, U","SE5-F1, SE5-M1, SE5-U2",rough coat,2
SE5_Plyplow,Batch1.IMG_0124.MP4,SE5A ,2025-03-09 07:03:42,SE5_EVENT4,A,L,SE5,3,"chunky M, chunky F, rough youngster","F, M, U","SE5-F1, SE5-M1, SE5-U2",rough coat,2
SE5_Plyplow,100_BTCF.IMG_0094.MP4,SE5N ,2025-03-09 07:03:58,SE5_EVENT4,N,L,SE5,3,"chunky M, chunky F, rough youngster","F, M, U","SE5-F1, SE5-M1, SE5-U2",rough coat,1
SE5_Plyplow,Batch1.IMG_0125.MP4,SE5A ,2025-03-09 07:04:16,SE5_EVENT4,A,L,SE5,3,"chunky M, chunky F, rough youngster","F, M, U","SE5-F1, SE5-M1, SE5-U2",rough coat,2
SE5_Plyplow,100_BTCF.IMG_0095.MP4,SE5N ,2025-03-09 07:04:54,SE5_EVENT4,N,L,SE5,3,"chunky M, chunky F, rough youngster","F, M, U","SE5-F1, SE5-M1, SE5-U2",rough coat,1
SE5_Plyplow,100_BTCF.IMG_0103.MP4,SE5N ,2025-03-10 23:43:40,SE5_EVENT5,N,D,SE5,1,,U,SE5-U1,N,0
SE5_Plyplow,100_BTCF.IMG_0104.MP4,SE5N ,2025-03-11 00:15:32,SE5_EVENT6,N,D,SE5,3,"chunky M, chunky F, rough youngster","F, M, U","SE5-F1, SE5-M1, SE5-U2",rough coat,0
SE5_Plyplow,100_BTCF.IMG_0105.MP4,SE5N ,2025-03-11 00:19:50,SE5_EVENT6,N,D,SE5,3,"chunky M, chunky F, rough youngster","F, M, U","SE5-F1, SE5-M1, SE5-U2",rough coat,0
SE5_Plyplow,100_BTCF.IMG_0113.MP4,SE5N ,2025-03-13 01:36:06,SE5_EVENT7,N,D,SE5,1,rough youngster,U,SE5-U2,rough coat,0
SE5_Plyplow,100_BTCF.IMG_0115.MP4,SE5N ,2025-03-15 06:08:54,SE5_EVENT8,N,D,SE5,2,"chunky M, chunky F","F, M","SE5-F1, SE5-M1",N,0
SE5_Plyplow,100_BTCF.IMG_0126.MP4,SE5N ,2025-03-15 22:43:58,SE5_EVENT9,N,D,SE5,1,chunky M,M,SE5-M1,N,1
SE5_Plyplow,100_BTCF.IMG_0127.MP4,SE5N ,2025-03-15 22:44:20,SE5_EVENT9,N,D,SE5,1,chunky M,M,SE5-M1,N,1
SE5_Plyplow,100_BTCF.IMG_0128.MP4,SE5N ,2025-03-15 22:44:54,SE5_EVENT9,N,D,SE5,1,chunky M,M,SE5-M1,N,1
SE5_Plyplow,Batch1.IMG_0139.MP4,SE5A ,2025-03-15 22:45:42,SE5_EVENT9,A,D,SE5,1,chunky M,M,SE5-M1,N,2
SE5_Plyplow,Batch1.IMG_0140.MP4,SE5A ,2025-03-15 22:46:04,SE5_EVENT9,A,D,SE5,1,chunky M,M,SE5-M1,N,2
SE5_Plyplow,Batch1.IMG_0141.MP4,SE5A ,2025-03-15 22:46:46,SE5_EVENT9,A,D,SE5,1,chunky M,M,SE5-M1,N,2
SE5_Plyplow,100_BTCF.IMG_0129.MP4,SE5N ,2025-03-16 01:03:31,SE5_EVENT10,N,D,SE5,1,,U,SE5-U1,N,0
SE5_Plyplow,100_BTCF.IMG_0137.MP4,SE5N ,2025-03-16 16:07:59,SE5_EVENT11,N,L,SE5,1,chunky M,M,SE5-M1,N,0
SE5_Plyplow,Batch1.IMG_0166.MP4,SE5A ,2025-03-17 23:01:50,SE5_EVENT12,A,D,SE5,1,tall,SM,SE5-SM1,N,0
SE5_Plyplow,100_BTCF.IMG_0147.MP4,SE5N ,2025-03-19 02:08:48,SE5_EVENT13,N,D,SE5,1,tall,SM,SE5-SM1,N,0
SE5_Plyplow,Batch1.IMG_0185.MP4,SE5A ,2025-03-20 22:25:20,SE5_EVENT14,A,D,SE5,3,"chunky M, chunky F, rough youngster","F, M, U","SE5-F1, SE5-M1, SE5-U2",rough coat,0
SE5_Plyplow,Batch1.IMG_0186.MP4,SE5A ,2025-03-20 22:25:40,SE5_EVENT14,A,D,SE5,3,"chunky M, chunky F, rough youngster","F, M, U","SE5-F1, SE5-M1, SE5-U2",rough coat,0
SE5_Plyplow,Batch1.IMG_0187.MP4,SE5A ,2025-03-20 22:26:08,SE5_EVENT14,A,D,SE5,3,"chunky M, chunky F, rough youngster","F, M, U","SE5-F1, SE5-M1, SE5-U2",rough coat,0
SE5_Plyplow,Batch1.IMG_0188.MP4,SE5A ,2025-03-20 22:26:30,SE5_EVENT14,A,D,SE5,3,"chunky M, chunky F, rough youngster","F, M, U","SE5-F1, SE5-M1, SE5-U2",rough coat,0
SE5_Plyplow,Batch1.IMG_0192.MP4,SE5A ,2025-03-20 22:28:00,SE5_EVENT14,A,D,SE5,3,"chunky M, chunky F, rough youngster","F, M, U","SE5-F1, SE5-M1, SE5-U2",rough coat,0
SE5_Plyplow,Batch1.IMG_0193.MP4,SE5A ,2025-03-20 22:28:22,SE5_EVENT14,A,D,SE5,3,"chunky M, chunky F, rough youngster","F, M, U","SE5-F1, SE5-M1, SE5-U2",rough coat,0
SE5_Plyplow,Batch1.IMG_0200.MP4,SE5A ,2025-03-21 02:08:22,SE5_EVENT15,A,D,SE5,2,"chunky M, chunky F","F, M","SE5-F1, SE5-M1",N,0
SE5_Plyplow,Batch1.IMG_0201.MP4,SE5A ,2025-03-21 02:08:44,SE5_EVENT15,A,D,SE5,2,"chunky M, chunky F","F, M","SE5-F1, SE5-M1",N,0
SE5_Plyplow,100_BTCF.IMG_0157.MP4,SE5N ,2025-03-21 22:29:30,SE5_EVENT16,N,D,SE5,2,"chunky M, chunky F","F, M","SE5-F1, SE5-M1",N,1
SE5_Plyplow,100_BTCF.IMG_0158.MP4,SE5N ,2025-03-21 22:32:34,SE5_EVENT16,N,D,SE5,2,"chunky M, chunky F","F, M","SE5-F1, SE5-M1",N,1
SE5_Plyplow,Batch1.IMG_0205.MP4,SE5A ,2025-03-21 22:33:52,SE5_EVENT16,A,D,SE5,2,"chunky M, chunky F","F, M","SE5-F1, SE5-M1",N,2
SE5_Plyplow,Batch1.IMG_0206.MP4,SE5A ,2025-03-21 22:34:12,SE5_EVENT16,A,D,SE5,2,"chunky M, chunky F","F, M","SE5-F1, SE5-M1",N,2
SE5_Plyplow,Batch1.IMG_0207.MP4,SE5A ,2025-03-22 02:28:36,SE5_EVENT17,A,D,SE5,1,,U,SE5-U1,N,0
SE5_Plyplow,100_BTCF.IMG_0165.MP4,SE5N ,2025-03-24 20:55:54,SE5_EVENT18,N,D,SE5,1,chunky M,M,SE5-M1,N,0
SE5_Plyplow,100_BTCF.IMG_0166.MP4,SE5N ,2025-03-24 20:56:16,SE5_EVENT18,N,D,SE5,1,chunky M,M,SE5-M1,N,0
SE5_Plyplow,100_BTCF.IMG_0167.MP4,SE5N ,2025-03-24 22:24:24,SE5_EVENT19,N,D,SE5,1,rough youngster,U,SE5-U2,rough coat,0
SE5_Plyplow,100_BTCF.IMG_0168.MP4,SE5N ,2025-03-24 22:24:56,SE5_EVENT19,N,D,SE5,1,rough youngster,U,SE5-U2,rough coat,0
SE5_Plyplow,100_BTCF.IMG_0178.MP4,SE5N ,2025-03-25 17:25:04,SE5_EVENT20,N,L,SE5,1,chunky M,M,SE5-M1,N,0
SE5_Plyplow,100_BTCF.IMG_0186.MP4,SE5N ,2025-03-28 02:30:06,SE5_EVENT21,N,D,SE5,1,rough youngster,U,SE5-U2,rough coat,0
SE5_Plyplow,Batch2.IMG_0013.MP4,SE5A ,2025-03-29 01:02:52,SE5_EVENT22,A,D,SE5,1,chunky F,F,SE5-F1,N,0
SE5_Plyplow,Batch2.IMG_0014.MP4,SE5A ,2025-03-29 01:03:16,SE5_EVENT22,A,D,SE5,1,chunky F,F,SE5-F1,N,0
SE5_Plyplow,100_BTCF.IMG_0214.MP4,SE5N ,2025-04-03 21:42:46,SE5_EVENT23,N,D,SE5,1,rough youngster,U,SE5-U2,rough coat,0
