RootFolder,File,RelativePath,DateTime,Identifier,PuzzleType,LorD,SiteID,GroupSize,Memb_group,agesex,UniqueID,Disease,PuzzleSequence
SE2_Menonite,Batch1.IMG_0004.MP4,SE2N ,2025-02-18 18:45:52,SE2_EVENT1,N,D,SE2,1,scrawny,SF,SE2-SF1,scruffy mange?,0
SE2_Menonite,100_BTCF.IMG_0272.MP4,SE2A ,2025-02-20 02:22:30,SE2_EVENT2,A,D,SE2,1,scrawny,SF,SE2-SF1,scruffy mange?,0
SE2_Menonite,100_BTCF.IMG_0273.MP4,SE2A ,2025-02-20 02:22:52,SE2_EVENT2,A,D,SE2,1,scrawny,SF,SE2-SF1,scruffy mange?,0
SE2_Menonite,100_BTCF.IMG_0487.MP4,SE2A ,2025-03-09 05:55:40,SE2_EVENT3,A,D,SE2,2,"fluffy M, fluffy F","M, F","SE2-M1, SE2-F1",N,1
SE2_Menonite,Batch1.IMG_0198.MP4,SE2N ,2025-03-09 05:55:52,SE2_EVENT3,N,D,SE2,2,"fluffy M, fluffy F","M, F","SE2-M1, SE2-F1",N,2
SE2_Menonite,100_BTCF.IMG_0488.MP4,SE2A ,2025-03-09 05:57:02,SE2_EVENT3,A,D,SE2,2,"fluffy M, fluffy F","M, F","SE2-M1, SE2-F1",N,1
SE2_Menonite,100_BTCF.IMG_0489.MP4,SE2A ,2025-03-09 05:57:25,SE2_EVENT3,A,D,SE2,2,"fluffy M, fluffy F","M, F","SE2-M1, SE2-F1",N,1
SE2_Menonite,100_BTCF.IMG_0491.MP4,SE2A ,2025-03-09 05:58:32,SE2_EVENT3,A,D,SE2,2,"fluffy M, fluffy F","M, F","SE2-M1, SE2-F1",N,1
SE2_Menonite,100_BTCF.IMG_0492.MP4,SE2A ,2025-03-09 05:58:54,SE2_EVENT3,A,D,SE2,2,"fluffy M, fluffy F","M, F","SE2-M1, SE2-F1",N,1
SE2_Menonite,Batch1.IMG_0199.MP4,SE2N ,2025-03-09 05:59:00,SE2_EVENT3,N,D,SE2,2,"fluffy M, fluffy F","M, F","SE2-M1, SE2-F1",N,2
SE2_Menonite,100_BTCF.IMG_0493.MP4,SE2A ,2025-03-09 05:59:20,SE2_EVENT3,A,D,SE2,2,"fluffy M, fluffy F","M, F","SE2-M1, SE2-F1",N,1
SE2_Menonite,100_BTCF.IMG_0494.MP4,SE2A ,2025-03-09 05:59:43,SE2_EVENT3,A,D,SE2,2,"fluffy M, fluffy F","M, F","SE2-M1, SE2-F1",N,1
SE2_Menonite,Batch1.IMG_0200.MP4,SE2N ,2025-03-09 05:59:46,SE2_EVENT3,N,D,SE2,2,"fluffy M, fluffy F","M, F","SE2-M1, SE2-F1",N,2
SE2_Menonite,100_BTCF.IMG_0495.MP4,SE2A ,2025-03-09 06:00:06,SE2_EVENT3,A,D,SE2,2,"fluffy M, fluffy F","M, F","SE2-M1, SE2-F1",N,1
SE2_Menonite,Batch1.IMG_0201.MP4,SE2N ,2025-03-09 06:00:06,SE2_EVENT3,N,D,SE2,2,"fluffy M, fluffy F","M, F","SE2-M1, SE2-F1",N,2
SE2_Menonite,100_BTCF.IMG_0496.MP4,SE2A ,2025-03-09 06:00:28,SE2_EVENT3,A,D,SE2,2,"fluffy M, fluffy F","M, F","SE2-M1, SE2-F1",N,1
SE2_Menonite,Batch1.IMG_0202.MP4,SE2N ,2025-03-09 06:00:28,SE2_EVENT3,N,D,SE2,2,"fluffy M, fluffy F","M, F","SE2-M1, SE2-F1",N,2
SE2_Menonite,Batch1.IMG_0203.MP4,SE2N ,2025-03-09 06:00:50,SE2_EVENT3,N,D,SE2,2,"fluffy M, fluffy F","M, F","SE2-M1, SE2-F1",N,2
SE2_Menonite,100_BTCF.IMG_0497.MP4,SE2A ,2025-03-09 06:00:52,SE2_EVENT3,A,D,SE2,2,"fluffy M, fluffy F","M, F","SE2-M1, SE2-F1",N,1
SE2_Menonite,100_BTCF.IMG_0498.MP4,SE2A ,2025-03-09 06:01:18,SE2_EVENT3,A,D,SE2,2,"fluffy M, fluffy F","M, F","SE2-M1, SE2-F1",N,1
SE2_Menonite,Batch1.IMG_0204.MP4,SE2N ,2025-03-09 06:01:30,SE2_EVENT3,N,D,SE2,2,"fluffy M, fluffy F","M, F","SE2-M1, SE2-F1",N,2
SE2_Menonite,100_BTCF.IMG_0499.MP4,SE2A ,2025-03-09 06:01:38,SE2_EVENT3,A,D,SE2,2,"fluffy M, fluffy F","M, F","SE2-M1, SE2-F1",N,1
SE2_Menonite,Batch1.IMG_0205.MP4,SE2N ,2025-03-09 06:01:52,SE2_EVENT3,N,D,SE2,2,"fluffy M, fluffy F","M, F","SE2-M1, SE2-F1",N,2
SE2_Menonite,100_BTCF.IMG_0500.MP4,SE2A ,2025-03-09 06:02:02,SE2_EVENT3,A,D,SE2,2,"fluffy M, fluffy F","M, F","SE2-M1, SE2-F1",N,1
