Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Unique_ID,PuzzleType,Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
SE2_EVENT1N,2025-06-05 15:34:49.991,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2N/Batch1.IMG_0004.MP4,0.0,18.858,20.250,60.000,SE2_EVENT1, w,SE2-SF1,37.625,still,Locomotion,,STATE,1.383,2.767,1.384,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2N/Batch1.IMG_0004.MP4,83,166,,,,
SE2_EVENT1N,2025-06-05 15:34:49.991,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2N/Batch1.IMG_0004.MP4,0.0,18.858,20.250,60.000,SE2_EVENT1, w,SE2-SF1,37.625,not oriented,Vigilance,,STATE,1.383,4.083,2.700,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2N/Batch1.IMG_0004.MP4,83,245,,,,
SE2_EVENT1N,2025-06-05 15:34:49.991,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2N/Batch1.IMG_0004.MP4,0.0,18.858,20.250,60.000,SE2_EVENT1, w,SE2-SF1,37.625,in view,Not defined,close less than 1 body length,STATE,1.383,6.467,5.084,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2N/Batch1.IMG_0004.MP4,83,388,,,,
SE2_EVENT1N,2025-06-05 15:34:49.991,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2N/Batch1.IMG_0004.MP4,0.0,18.858,20.250,60.000,SE2_EVENT1, w,SE2-SF1,37.625,walking,Locomotion,,STATE,2.767,5.100,2.333,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2N/Batch1.IMG_0004.MP4,166,306,,,,
SE2_EVENT1N,2025-06-05 15:34:49.991,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2N/Batch1.IMG_0004.MP4,0.0,18.858,20.250,60.000,SE2_EVENT1, w,SE2-SF1,37.625,oriented,Vigilance,camera,STATE,4.083,5.833,1.750,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2N/Batch1.IMG_0004.MP4,245,350,,,,
SE2_EVENT1N,2025-06-05 15:34:49.991,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2N/Batch1.IMG_0004.MP4,0.0,18.858,20.250,60.000,SE2_EVENT1, w,SE2-SF1,37.625,investigating,Boldness + Exploration,camera,STATE,5.100,5.833,0.733,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2N/Batch1.IMG_0004.MP4,306,350,,,,
SE2_EVENT1N,2025-06-05 15:34:49.991,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2N/Batch1.IMG_0004.MP4,0.0,18.858,20.250,60.000,SE2_EVENT1, w,SE2-SF1,37.625,still,Locomotion,,STATE,5.100,5.833,0.733,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2N/Batch1.IMG_0004.MP4,306,350,,,,
SE2_EVENT1N,2025-06-05 15:34:49.991,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2N/Batch1.IMG_0004.MP4,0.0,18.858,20.250,60.000,SE2_EVENT1, w,SE2-SF1,37.625,walking,Locomotion,,STATE,5.833,8.667,2.834,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2N/Batch1.IMG_0004.MP4,350,520,,,,
SE2_EVENT1N,2025-06-05 15:34:49.991,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2N/Batch1.IMG_0004.MP4,0.0,18.858,20.250,60.000,SE2_EVENT1, w,SE2-SF1,37.625,not oriented,Vigilance,,STATE,5.833,8.667,2.834,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2N/Batch1.IMG_0004.MP4,350,520,,,,
SE2_EVENT1N,2025-06-05 15:34:49.991,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2N/Batch1.IMG_0004.MP4,0.0,18.858,20.250,60.000,SE2_EVENT1, w,SE2-SF1,37.625,in view,Not defined,far more than 1 body length,STATE,6.483,8.667,2.184,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2N/Batch1.IMG_0004.MP4,389,520,,,,
SE2_EVENT1N,2025-06-05 15:34:49.991,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2N/Batch1.IMG_0004.MP4,0.0,18.858,20.250,60.000,SE2_EVENT1, w,SE2-SF1,37.625,out of view,Not defined,,STATE,8.667,18.500,9.833,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2N/Batch1.IMG_0004.MP4,520,1110,,,,
SE2_EVENT1N,2025-06-05 15:34:49.991,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2N/Batch1.IMG_0004.MP4,0.0,18.858,20.250,60.000,SE2_EVENT1, w,SE2-SF1,37.625,walking,Locomotion,,STATE,18.500,20.241,1.741,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2N/Batch1.IMG_0004.MP4,1110,1214,,,,
SE2_EVENT1N,2025-06-05 15:34:49.991,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2N/Batch1.IMG_0004.MP4,0.0,18.858,20.250,60.000,SE2_EVENT1, w,SE2-SF1,37.625,oriented,Vigilance,puzzle,STATE,18.500,20.241,1.741,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2N/Batch1.IMG_0004.MP4,1110,1214,,,,
SE2_EVENT1N,2025-06-05 15:34:49.991,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2N/Batch1.IMG_0004.MP4,0.0,18.858,20.250,60.000,SE2_EVENT1, w,SE2-SF1,37.625,in view,Not defined,far more than 1 body length,STATE,18.500,20.241,1.741,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2N/Batch1.IMG_0004.MP4,1110,1214,,,,
SE2_EVENT2A,2025-06-05 15:31:44.993,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0272.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0273.MP4,0.0,40.483,20.250;20.250,60.000;60.000,SE2_EVENT2,a,SE2-SF1,66.515,out of view,Not defined,,STATE,0.000,4.700,4.700,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0272.MP4,0,282,,,,
SE2_EVENT2A,2025-06-05 15:31:44.993,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0272.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0273.MP4,0.0,40.483,20.250;20.250,60.000;60.000,SE2_EVENT2,a,SE2-SF1,66.515,walking,Locomotion,,STATE,4.700,6.933,2.233,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0272.MP4,282,416,,,,
SE2_EVENT2A,2025-06-05 15:31:44.993,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0272.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0273.MP4,0.0,40.483,20.250;20.250,60.000;60.000,SE2_EVENT2,a,SE2-SF1,66.515,not oriented,Vigilance,,STATE,4.700,6.933,2.233,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0272.MP4,282,416,,,,
SE2_EVENT2A,2025-06-05 15:31:44.993,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0272.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0273.MP4,0.0,40.483,20.250;20.250,60.000;60.000,SE2_EVENT2,a,SE2-SF1,66.515,in view,Not defined,far more than 1 body length,STATE,4.700,6.933,2.233,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0272.MP4,282,416,,,,
SE2_EVENT2A,2025-06-05 15:31:44.993,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0272.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0273.MP4,0.0,40.483,20.250;20.250,60.000;60.000,SE2_EVENT2,a,SE2-SF1,66.515,out of view,Not defined,,STATE,6.933,15.500,8.567,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0272.MP4,416,930,,,,
SE2_EVENT2A,2025-06-05 15:31:44.993,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0272.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0273.MP4,0.0,40.483,20.250;20.250,60.000;60.000,SE2_EVENT2,a,SE2-SF1,66.515,walking,Locomotion,,STATE,15.500,26.300,10.800,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0272.MP4,930,363,,,,
SE2_EVENT2A,2025-06-05 15:31:44.993,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0272.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0273.MP4,0.0,40.483,20.250;20.250,60.000;60.000,SE2_EVENT2,a,SE2-SF1,66.515,oriented,Vigilance,puzzle,STATE,15.500,19.267,3.767,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0272.MP4,930,1156,,,,
SE2_EVENT2A,2025-06-05 15:31:44.993,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0272.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0273.MP4,0.0,40.483,20.250;20.250,60.000;60.000,SE2_EVENT2,a,SE2-SF1,66.515,in view,Not defined,far more than 1 body length,STATE,15.500,21.750,6.250,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0272.MP4,930,90,,,,
SE2_EVENT2A,2025-06-05 15:31:44.993,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0272.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0273.MP4,0.0,40.483,20.250;20.250,60.000;60.000,SE2_EVENT2,a,SE2-SF1,66.515,not oriented,Vigilance,,STATE,19.267,20.783,1.516,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0272.MP4,1156,32,,,,
SE2_EVENT2A,2025-06-05 15:31:44.993,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0272.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0273.MP4,0.0,40.483,20.250;20.250,60.000;60.000,SE2_EVENT2,a,SE2-SF1,66.515,oriented,Vigilance,puzzle,STATE,20.783,23.383,2.600,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0273.MP4,32,188,,,,
SE2_EVENT2A,2025-06-05 15:31:44.993,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0272.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0273.MP4,0.0,40.483,20.250;20.250,60.000;60.000,SE2_EVENT2,a,SE2-SF1,66.515,in view,Not defined,close less than 1 body length,STATE,21.767,25.550,3.783,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0273.MP4,91,318,,,,
SE2_EVENT2A,2025-06-05 15:31:44.993,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0272.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0273.MP4,0.0,40.483,20.250;20.250,60.000;60.000,SE2_EVENT2,a,SE2-SF1,66.515,not oriented,Vigilance,,STATE,23.383,24.017,0.634,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0273.MP4,188,226,,,,
SE2_EVENT2A,2025-06-05 15:31:44.993,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0272.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0273.MP4,0.0,40.483,20.250;20.250,60.000;60.000,SE2_EVENT2,a,SE2-SF1,66.515,oriented,Vigilance,puzzle,STATE,24.017,24.433,0.416,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0273.MP4,226,251,,,,
SE2_EVENT2A,2025-06-05 15:31:44.993,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0272.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0273.MP4,0.0,40.483,20.250;20.250,60.000;60.000,SE2_EVENT2,a,SE2-SF1,66.515,not oriented,Vigilance,,STATE,24.433,26.300,1.867,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0273.MP4,251,363,,,,
SE2_EVENT2A,2025-06-05 15:31:44.993,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0272.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0273.MP4,0.0,40.483,20.250;20.250,60.000;60.000,SE2_EVENT2,a,SE2-SF1,66.515,in view,Not defined,far more than 1 body length,STATE,25.567,26.300,0.733,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0273.MP4,319,363,,,,
SE2_EVENT2A,2025-06-05 15:31:44.993,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0272.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0273.MP4,0.0,40.483,20.250;20.250,60.000;60.000,SE2_EVENT2,a,SE2-SF1,66.515,out of view,Not defined,,STATE,26.300,40.483,14.183,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0273.MP4,363,1214,,,,
SE2_EVENT3A,2025-06-05 15:33:06.533,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0487.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0488.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0489.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0491.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0492.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0493.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0494.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0495.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0496.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0497.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0498.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0499.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0500.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0501.MP4,0.0,282.991,20.250;20.250;20.250;20.250;20.250;20.250;20.000;20.250;20.250;20.250;20.250;20.250;20.250;20.000,60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000,SE2_EVENT3,a,SE2-M1,687.709,trotting,Locomotion,,STATE,0.000,1.667,1.667,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0487.MP4,0,100,,,,
SE2_EVENT3A,2025-06-05 15:33:06.533,,Media file,player #1:C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0487.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0488.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0489.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0491.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0492.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0493.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0494.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0495.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0496.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0497.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0498.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0499.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0500.MP4;C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0501.MP4,0.0,282.991,20.250;20.250;20.250;20.250;20.250;20.250;20.000;20.250;20.250;20.250;20.250;20.250;20.250;20.000,60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000;60.000,SE2_EVENT3,a,SE2-M1,687.709,not oriented,Vigilance,,STATE,0.000,1.667,1.667,C:/Users/sager/OneDrive/Desktop/school/MSc/Survey Info/Recon_Maps/Cognition/Coyote_Vid/2025/SE2_Menonite/SE2A/100_BTCF.IMG_0487.MP4,0,100,,,,
