RootFolder,File,RelativePath,DateTime,Identifier,PuzzleType,LorD,SiteID,GroupSize,Memb_group,agesex,UniqueID,Disease,PuzzleSequence
NE6_25st,DCIM.100_BTCF.IMG_0006.MP4,NE6A ,2025-02-20 22:20:16,NE6_EVENT1,A,D,NE6,1,partial tail,SM,NE6-SM1,mange on tail,0
NE6_25st,DCIM.100_BTCF.IMG_0007.MP4,NE6A ,2025-02-21 01:10:50,NE6_EVENT2,A,D,NE6,1,,U,NE6-U1,N,0
NE6_25st,DCIM.100_BTCF.IMG_0011.MP4,NE6A ,2025-02-22 23:30:10,NE6_EVENT3,A,D,NE6,1,chubby female,F,NE6-F1,N,0
NE6_25st,DCIM.100_BTCF.IMG_0037.MP4,NE6A ,2025-02-23 18:38:44,NE6_EVENT4,A,D,NE6,1,slender SM,SM,NE6-SM2,N,0
NE6_25st,DCIM.100_BTCF.IMG_0038.MP4,NE6A ,2025-02-23 21:12:15,NE6_EVENT5,A,D,NE6,1,slender SM,SM,NE6-SM2,N,0
NE6_25st,DCIM.100_BTCF.IMG_0202.MP4,NE6A ,2025-03-01 20:57:29,NE6_EVENT6,A,D,NE6,1,slender SM,SM,NE6-SM2,N,0
NE6_25st,DCIM.100_BTCF.IMG_0259.MP4,NE6A ,2025-03-12 01:24:58,NE6_EVENT7,A,D,NE6,1,slender SM,SM,NE6-SM2,N,0
NE6_25st,DCIM.100_BTCF.IMG_0260.MP4,NE6A ,2025-03-12 01:25:27,NE6_EVENT7,A,D,NE6,1,slender SM,SM,NE6-SM2,N,0
NE6_25st,Batch2.IMG_0048.MP4,NE6N ,2025-03-12 21:40:44,NE6_EVENT8,N,D,NE6,1,slender SM,SM,NE6-SM2,N,0
NE6_25st,Batch2.IMG_0049.MP4,NE6N ,2025-03-12 21:41:04,NE6_EVENT8,N,D,NE6,1,slender SM,SM,NE6-SM2,N,0
NE6_25st,Batch2.IMG_0050.MP4,NE6N ,2025-03-12 21:41:32,NE6_EVENT8,N,D,NE6,1,slender SM,SM,NE6-SM2,N,0
NE6_25st,DCIM.100_BTCF.IMG_0314.MP4,NE6A ,2025-03-21 00:40:07,NE6_EVENT9,A,D,NE6,1,slender SM,SM,NE6-SM2,N,0
NE6_25st,DCIM.100_BTCF.IMG_0319.MP4,NE6A ,2025-03-22 01:30:24,NE6_EVENT10,A,D,NE6,1,small SF,SF,NE6-SF1,s. mange on body,0
NE6_25st,DCIM.100_BTCF.IMG_0320.MP4,NE6A ,2025-03-22 04:19:36,NE6_EVENT11,A,D,NE6,1,slender SM,SM,NE6-SM1,N,0
NE6_25st,DCIM.100_BTCF.IMG_0537.MP4,NE6A ,2025-03-22 20:39:12,NE6_EVENT12,A,D,NE6,1,small SF,SF,NE6-SF1,s. mange on tail,0
NE6_25st,Batch2.IMG_0341.MP4,NE6N ,2025-03-23 22:50:24,NE6_EVENT13,N,D,NE6,1,small SF,SF,NE6-SF1,s. mange on tail,0
NE6_25st,Batch2.IMG_0432.MP4,NE6N ,2025-03-25 21:05:22,NE6_EVENT14,N,D,NE6,1,,U,NE6-U1,N,0
NE6_25st,Batch2.IMG_0433.MP4,NE6N ,2025-03-25 23:33:22,NE6_EVENT15,N,D,NE6,1,slender SM,SM,NE6-SM1,N,0
NE6_25st,Batch2.IMG_0435.MP4,NE6N ,2025-03-26 20:16:58,NE6_EVENT16,N,D,NE6,1,,U,NE6-U1,N,0
NE6_25st,Batch2.IMG_0459.MP4,NE6N ,2025-04-02 04:39:54,NE6_EVENT17,N,D,NE6,1,chubby female,F,NE6-F1,N,0
